Batch,Type,Organism,SampID,Compound,Detected
Bacteria,Bacteria,SA36,220111_Smp_SA36_A,Betonicine,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_B,Betonicine,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_C,Betonicine,No
Bacteria,Bacteria,SA42,220111_Smp_SA42_A,Betonicine,No
Bacteria,Bacteria,SA44,220111_Smp_SA44_B,Betonicine,No
Bacteria,Bacteria,SA44,220111_Smp_SA44_C,Betonicine,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_A,Betonicine,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_B,Betonicine,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_C,Betonicine,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_A,Betonicine,Yes
Bacteria,Bacteria,SA53,220111_Smp_SA53_B,Betonicine,Yes
Bacteria,Bacteria,SA53,220111_Smp_SA53_C,Betonicine,Yes
Bacteria,Bacteria,SA55,220111_Smp_SA55_A,Betonicine,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_B,Betonicine,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_C,Betonicine,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_A,Betonicine,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_B,Betonicine,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_C,Betonicine,No
Bacteria,Bacteria,SA60,220111_Smp_SA60_A,Betonicine,No
Bacteria,Bacteria,SA60,220111_Smp_SA60_B,Betonicine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp1,Betonicine,Yes
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp2,Betonicine,Yes
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp3,Betonicine,Yes
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St1,Betonicine,Yes
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St2,Betonicine,Yes
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St3,Betonicine,Yes
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St4,Betonicine,Yes
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_A,Carnitine,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_B,Carnitine,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_C,Carnitine,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_A,Carnitine,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_B,Carnitine,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_C,Carnitine,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_A,Carnitine,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_B,Carnitine,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_C,Carnitine,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_A,Carnitine,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_B,Carnitine,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_C,Carnitine,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_A,Carnitine,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_B,Carnitine,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_C,Carnitine,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_A,Carnitine,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_B,Carnitine,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_C,Carnitine,No
Bacteria,Bacteria,SA42,220111_Smp_SA42_A,Carnitine,Yes
Bacteria,Bacteria,SA44,220111_Smp_SA44_B,Carnitine,Yes
Bacteria,Bacteria,SA44,220111_Smp_SA44_C,Carnitine,Yes
Bacteria,Bacteria,SA48,220111_Smp_SA48_A,Carnitine,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_B,Carnitine,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_C,Carnitine,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_A,Carnitine,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_B,Carnitine,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_C,Carnitine,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_A,Carnitine,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_B,Carnitine,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_C,Carnitine,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_A,Carnitine,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_B,Carnitine,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_C,Carnitine,No
Bacteria,Bacteria,SA60,220111_Smp_SA60_A,Carnitine,No
Bacteria,Bacteria,SA60,220111_Smp_SA60_B,Carnitine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp1,Carnitine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp2,Carnitine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp3,Carnitine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St1,Carnitine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St2,Carnitine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St3,Carnitine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St4,Carnitine,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_A,Dimethylsulfonioacetate,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_B,Dimethylsulfonioacetate,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_C,Dimethylsulfonioacetate,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_A,Dimethylsulfonioacetate,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_B,Dimethylsulfonioacetate,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_C,Dimethylsulfonioacetate,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_A,Dimethylsulfonioacetate,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_B,Dimethylsulfonioacetate,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_C,Dimethylsulfonioacetate,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_A,Dimethylsulfonioacetate,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_B,Dimethylsulfonioacetate,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_C,Dimethylsulfonioacetate,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_A,Dimethylsulfonioacetate,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_B,Dimethylsulfonioacetate,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_C,Dimethylsulfonioacetate,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_A,Dimethylsulfonioacetate,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_B,Dimethylsulfonioacetate,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_C,Dimethylsulfonioacetate,No
Bacteria,Bacteria,SA42,220111_Smp_SA42_A,Dimethylsulfonioacetate,No
Bacteria,Bacteria,SA44,220111_Smp_SA44_B,Dimethylsulfonioacetate,No
Bacteria,Bacteria,SA44,220111_Smp_SA44_C,Dimethylsulfonioacetate,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_A,Dimethylsulfonioacetate,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_B,Dimethylsulfonioacetate,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_C,Dimethylsulfonioacetate,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_A,Dimethylsulfonioacetate,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_B,Dimethylsulfonioacetate,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_C,Dimethylsulfonioacetate,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_A,Dimethylsulfonioacetate,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_B,Dimethylsulfonioacetate,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_C,Dimethylsulfonioacetate,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_A,Dimethylsulfonioacetate,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_B,Dimethylsulfonioacetate,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_C,Dimethylsulfonioacetate,No
Bacteria,Bacteria,SA60,220111_Smp_SA60_A,Dimethylsulfonioacetate,No
Bacteria,Bacteria,SA60,220111_Smp_SA60_B,Dimethylsulfonioacetate,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp1,Dimethylsulfonioacetate,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp2,Dimethylsulfonioacetate,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp3,Dimethylsulfonioacetate,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St1,Dimethylsulfonioacetate,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St2,Dimethylsulfonioacetate,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St3,Dimethylsulfonioacetate,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St4,Dimethylsulfonioacetate,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_A,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_B,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_C,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_A,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_B,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_C,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_A,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_B,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_C,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_A,Dimethylsulfoniopropionate,Yes
Bacteria,Bacteria,SA11,220111_Smp_SA11_B,Dimethylsulfoniopropionate,Yes
Bacteria,Bacteria,SA11,220111_Smp_SA11_C,Dimethylsulfoniopropionate,Yes
Bacteria,Bacteria,SA16,220111_Smp_SA16_A,Dimethylsulfoniopropionate,Yes
Bacteria,Bacteria,SA16,220111_Smp_SA16_B,Dimethylsulfoniopropionate,Yes
Bacteria,Bacteria,SA16,220111_Smp_SA16_C,Dimethylsulfoniopropionate,Yes
Bacteria,Bacteria,SA36,220111_Smp_SA36_A,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_B,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_C,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,SA42,220111_Smp_SA42_A,Dimethylsulfoniopropionate,Yes
Bacteria,Bacteria,SA44,220111_Smp_SA44_B,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,SA44,220111_Smp_SA44_C,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_A,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_B,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_C,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_A,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_B,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_C,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_A,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_B,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_C,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_A,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_B,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_C,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,SA60,220111_Smp_SA60_A,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,SA60,220111_Smp_SA60_B,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp1,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp2,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp3,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St1,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St2,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St3,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St4,Dimethylsulfoniopropionate,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_A,Ectoine,Yes
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_B,Ectoine,Yes
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_C,Ectoine,Yes
Bacteria,Bacteria,OCh114,220111_Smp_Och_A,Ectoine,Yes
Bacteria,Bacteria,OCh114,220111_Smp_Och_B,Ectoine,Yes
Bacteria,Bacteria,OCh114,220111_Smp_Och_C,Ectoine,Yes
Bacteria,Bacteria,SA7,220111_Smp_SA7_A,Ectoine,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_B,Ectoine,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_C,Ectoine,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_A,Ectoine,Yes
Bacteria,Bacteria,SA11,220111_Smp_SA11_B,Ectoine,Yes
Bacteria,Bacteria,SA11,220111_Smp_SA11_C,Ectoine,Yes
Bacteria,Bacteria,SA16,220111_Smp_SA16_A,Ectoine,Yes
Bacteria,Bacteria,SA16,220111_Smp_SA16_B,Ectoine,Yes
Bacteria,Bacteria,SA16,220111_Smp_SA16_C,Ectoine,Yes
Bacteria,Bacteria,SA36,220111_Smp_SA36_A,Ectoine,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_B,Ectoine,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_C,Ectoine,No
Bacteria,Bacteria,SA42,220111_Smp_SA42_A,Ectoine,Yes
Bacteria,Bacteria,SA44,220111_Smp_SA44_B,Ectoine,Yes
Bacteria,Bacteria,SA44,220111_Smp_SA44_C,Ectoine,Yes
Bacteria,Bacteria,SA48,220111_Smp_SA48_A,Ectoine,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_B,Ectoine,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_C,Ectoine,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_A,Ectoine,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_B,Ectoine,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_C,Ectoine,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_A,Ectoine,Yes
Bacteria,Bacteria,SA55,220111_Smp_SA55_B,Ectoine,Yes
Bacteria,Bacteria,SA55,220111_Smp_SA55_C,Ectoine,Yes
Bacteria,Bacteria,SA59,220111_Smp_SA59_A,Ectoine,Yes
Bacteria,Bacteria,SA59,220111_Smp_SA59_B,Ectoine,Yes
Bacteria,Bacteria,SA59,220111_Smp_SA59_C,Ectoine,Yes
Bacteria,Bacteria,SA60,220111_Smp_SA60_A,Ectoine,Yes
Bacteria,Bacteria,SA60,220111_Smp_SA60_B,Ectoine,Yes
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp1,Ectoine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp2,Ectoine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp3,Ectoine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St1,Ectoine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St2,Ectoine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St3,Ectoine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St4,Ectoine,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_A,Glycine betaine,Yes
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_B,Glycine betaine,Yes
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_C,Glycine betaine,Yes
Bacteria,Bacteria,OCh114,220111_Smp_Och_A,Glycine betaine,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_B,Glycine betaine,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_C,Glycine betaine,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_A,Glycine betaine,Yes
Bacteria,Bacteria,SA7,220111_Smp_SA7_B,Glycine betaine,Yes
Bacteria,Bacteria,SA7,220111_Smp_SA7_C,Glycine betaine,Yes
Bacteria,Bacteria,SA11,220111_Smp_SA11_A,Glycine betaine,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_B,Glycine betaine,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_C,Glycine betaine,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_A,Glycine betaine,Yes
Bacteria,Bacteria,SA16,220111_Smp_SA16_B,Glycine betaine,Yes
Bacteria,Bacteria,SA16,220111_Smp_SA16_C,Glycine betaine,Yes
Bacteria,Bacteria,SA36,220111_Smp_SA36_A,Glycine betaine,Yes
Bacteria,Bacteria,SA36,220111_Smp_SA36_B,Glycine betaine,Yes
Bacteria,Bacteria,SA36,220111_Smp_SA36_C,Glycine betaine,Yes
Bacteria,Bacteria,SA42,220111_Smp_SA42_A,Glycine betaine,No
Bacteria,Bacteria,SA44,220111_Smp_SA44_B,Glycine betaine,Yes
Bacteria,Bacteria,SA44,220111_Smp_SA44_C,Glycine betaine,Yes
Bacteria,Bacteria,SA48,220111_Smp_SA48_A,Glycine betaine,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_B,Glycine betaine,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_C,Glycine betaine,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_A,Glycine betaine,Yes
Bacteria,Bacteria,SA53,220111_Smp_SA53_B,Glycine betaine,Yes
Bacteria,Bacteria,SA53,220111_Smp_SA53_C,Glycine betaine,Yes
Bacteria,Bacteria,SA55,220111_Smp_SA55_A,Glycine betaine,Yes
Bacteria,Bacteria,SA55,220111_Smp_SA55_B,Glycine betaine,Yes
Bacteria,Bacteria,SA55,220111_Smp_SA55_C,Glycine betaine,Yes
Bacteria,Bacteria,SA59,220111_Smp_SA59_A,Glycine betaine,Yes
Bacteria,Bacteria,SA59,220111_Smp_SA59_B,Glycine betaine,Yes
Bacteria,Bacteria,SA59,220111_Smp_SA59_C,Glycine betaine,Yes
Bacteria,Bacteria,SA60,220111_Smp_SA60_A,Glycine betaine,No
Bacteria,Bacteria,SA60,220111_Smp_SA60_B,Glycine betaine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp1,Glycine betaine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp2,Glycine betaine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp3,Glycine betaine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St1,Glycine betaine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St2,Glycine betaine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St3,Glycine betaine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St4,Glycine betaine,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_A,Gonyol,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_B,Gonyol,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_C,Gonyol,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_A,Gonyol,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_B,Gonyol,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_C,Gonyol,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_A,Gonyol,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_B,Gonyol,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_C,Gonyol,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_A,Gonyol,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_B,Gonyol,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_C,Gonyol,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_A,Gonyol,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_B,Gonyol,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_C,Gonyol,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_A,Gonyol,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_B,Gonyol,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_C,Gonyol,No
Bacteria,Bacteria,SA42,220111_Smp_SA42_A,Gonyol,No
Bacteria,Bacteria,SA44,220111_Smp_SA44_B,Gonyol,No
Bacteria,Bacteria,SA44,220111_Smp_SA44_C,Gonyol,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_A,Gonyol,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_B,Gonyol,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_C,Gonyol,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_A,Gonyol,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_B,Gonyol,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_C,Gonyol,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_A,Gonyol,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_B,Gonyol,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_C,Gonyol,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_A,Gonyol,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_B,Gonyol,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_C,Gonyol,No
Bacteria,Bacteria,SA60,220111_Smp_SA60_A,Gonyol,No
Bacteria,Bacteria,SA60,220111_Smp_SA60_B,Gonyol,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp1,Gonyol,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp2,Gonyol,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp3,Gonyol,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St1,Gonyol,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St2,Gonyol,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St3,Gonyol,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St4,Gonyol,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_A,Homarine,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_B,Homarine,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_C,Homarine,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_A,Homarine,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_B,Homarine,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_C,Homarine,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_A,Homarine,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_B,Homarine,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_C,Homarine,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_A,Homarine,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_B,Homarine,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_C,Homarine,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_A,Homarine,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_B,Homarine,No
Bacteria,Bacteria,SA16,220111_Smp_SA16_C,Homarine,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_A,Homarine,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_B,Homarine,No
Bacteria,Bacteria,SA36,220111_Smp_SA36_C,Homarine,No
Bacteria,Bacteria,SA42,220111_Smp_SA42_A,Homarine,No
Bacteria,Bacteria,SA44,220111_Smp_SA44_B,Homarine,No
Bacteria,Bacteria,SA44,220111_Smp_SA44_C,Homarine,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_A,Homarine,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_B,Homarine,No
Bacteria,Bacteria,SA48,220111_Smp_SA48_C,Homarine,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_A,Homarine,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_B,Homarine,No
Bacteria,Bacteria,SA53,220111_Smp_SA53_C,Homarine,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_A,Homarine,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_B,Homarine,No
Bacteria,Bacteria,SA55,220111_Smp_SA55_C,Homarine,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_A,Homarine,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_B,Homarine,No
Bacteria,Bacteria,SA59,220111_Smp_SA59_C,Homarine,No
Bacteria,Bacteria,SA60,220111_Smp_SA60_A,Homarine,No
Bacteria,Bacteria,SA60,220111_Smp_SA60_B,Homarine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp1,Homarine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp2,Homarine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_Exp3,Homarine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St1,Homarine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St2,Homarine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St3,Homarine,No
Bacteria,Bacteria,Nmar,220111_Smp_SCM1_St4,Homarine,No
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_A,Hydroxyisoleucine,Yes
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_B,Hydroxyisoleucine,Yes
Bacteria,Bacteria,DSS3,220111_Smp_DSS3_C,Hydroxyisoleucine,Yes
Bacteria,Bacteria,OCh114,220111_Smp_Och_A,Hydroxyisoleucine,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_B,Hydroxyisoleucine,No
Bacteria,Bacteria,OCh114,220111_Smp_Och_C,Hydroxyisoleucine,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_A,Hydroxyisoleucine,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_B,Hydroxyisoleucine,No
Bacteria,Bacteria,SA7,220111_Smp_SA7_C,Hydroxyisoleucine,No
Bacteria,Bacteria,SA11,220111_Smp_SA11_A,Hydroxyisoleucine,Yes
Bacteria,Bacteria,SA11,220111_Smp_SA11_B,Hydroxyisoleucine,Yes
Bacteria,Bacteria,SA11,220111_Smp_SA11_C,Hydroxyisoleucine,Yes
Bacteria,Bacteria,SA16,220111_Smp_SA16_A,Hydroxyisoleucine,Yes
Bacteria,Bacteria,SA16,220111_Smp_SA16_B,Hydroxyisoleucine,Yes
Bacteria,Bacteria,SA16,220111_Smp_SA16_C,Hydroxyisoleucine,Yes
Bacteria,Bacteria,SA36,220111_Smp_SA36_A,Hydroxyisoleucine,Yes
Bacteria,Bacteria,SA36,220111_Smp_SA36_B,Hydroxyisoleucine,Yes
Bacteria,Bacteria,SA36,220111_Smp_SA36_C,Hydroxyisoleucine,Yes
Bacteria,Bacteria,SA42,220111_Smp_SA42_A,Hydroxyisoleucine,Yes
Bacteria,Bacteria,SA44,220111_Smp_SA44_B,Hydroxyisoleucine,Yes
Bacteria,Bacteria,SA44,220111_Smp_SA44_C,Hydroxyisoleucine,Yes
