Name,SampID,Batch,uM.in.vial.ave,uM_in_samp,uM_C_smp,uM_N_smp,uM_S_smp
"(R)-2,3-Dihydroxypropane-1-sulfonate",220111_Smp_SA60_B,Bacteria,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",220111_Smp_SA60_C,Bacteria,0,NA,NA,NA,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",220111_Smp_SCM1_Exp1,Bacteria,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",220111_Smp_SCM1_Exp2,Bacteria,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",220111_Smp_SCM1_Exp3,Bacteria,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",220111_Smp_SCM1_St1,Bacteria,0,NA,NA,NA,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",220111_Smp_SCM1_St2,Bacteria,0,NA,NA,NA,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",220111_Smp_SCM1_St3,Bacteria,0,NA,NA,NA,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",220111_Smp_SCM1_St4,Bacteria,0.0011850175412949195,NA,NA,NA,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",211221_Blk_MediaBlk_1314P,Cyano,0,NA,NA,NA,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",211221_Blk_MediaBlk_A,Cyano,0,NA,NA,NA,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",211221_Blk_MediaBlk_As9601,Cyano,0,NA,NA,NA,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",211221_Blk_MediaBlk_C,Cyano,0,NA,NA,NA,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",211221_Blk_MediaBlk_Nat,Cyano,0,NA,NA,NA,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",211221_Smp_1314P_A,Cyano,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211221_Smp_1314P_B,Cyano,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211221_Smp_1314P_C,Cyano,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211221_Smp_7803_B,Cyano,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211221_Smp_7803_F,Cyano,0.0017364762382902886,8.682381191451443e-6,2.604714357435433e-5,NA,8.682381191451443e-6
"(R)-2,3-Dihydroxypropane-1-sulfonate",211221_Smp_8102_A,Cyano,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211221_Smp_8102_F,Cyano,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211221_Smp_8501_B,Cyano,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211221_Smp_8501_C,Cyano,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211221_Smp_8501_D,Cyano,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211221_Smp_As9601_A,Cyano,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211221_Smp_As9601_B,Cyano,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211221_Smp_As9601_C,Cyano,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211221_Smp_MED4_D,Cyano,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211221_Smp_MED4_E,Cyano,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211221_Smp_MED4_F,Cyano,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211221_Smp_Nat_A,Cyano,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211221_Smp_Nat_B,Cyano,9.754256380371035e-4,1.5606810208593656e-5,4.682043062578097e-5,NA,1.5606810208593656e-5
"(R)-2,3-Dihydroxypropane-1-sulfonate",211221_Smp_Nat_C,Cyano,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211215_Blk_MediaBlk_A,Diatom,0,NA,NA,NA,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",211215_Blk_MediaBlk_B,Diatom,0,NA,NA,NA,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",211215_Blk_MediaBlk_Fc,Diatom,0,NA,NA,NA,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",211215_Blk_MediaBlk_Pc55x,Diatom,0,NA,NA,NA,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",211215_Blk_MediaBlk_Z,Diatom,0,NA,NA,NA,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",211215_Smp_Cy_A,Diatom,43.586307213190075,0.2905753814212672,0.8717261442638016,NA,0.2905753814212672
"(R)-2,3-Dihydroxypropane-1-sulfonate",211215_Smp_Cy_B,Diatom,42.92416751394978,0.2861611167596652,0.8584833502789957,NA,0.2861611167596652
"(R)-2,3-Dihydroxypropane-1-sulfonate",211215_Smp_Cy_C,Diatom,64.89568772484746,0.4326379181656498,1.2979137544969492,NA,0.4326379181656498
"(R)-2,3-Dihydroxypropane-1-sulfonate",211215_Smp_Fc_A,Diatom,0,NA,NA,NA,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",211215_Smp_Fc_B,Diatom,0,NA,NA,NA,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",211215_Smp_Fc_C,Diatom,0,NA,NA,NA,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",211215_Smp_Np_A,Diatom,26.512080509148138,0.11783146892954727,0.3534944067886418,NA,0.11783146892954727
"(R)-2,3-Dihydroxypropane-1-sulfonate",211215_Smp_Np_C,Diatom,35.24961696269767,0.1409984678507907,0.4229954035523721,NA,0.1409984678507907
"(R)-2,3-Dihydroxypropane-1-sulfonate",211215_Smp_Np_F,Diatom,30.762312736808937,0.12304925094723575,0.36914775284170726,NA,0.12304925094723575
"(R)-2,3-Dihydroxypropane-1-sulfonate",211215_Smp_Pc55x_A,Diatom,0.2053951472085615,0.001095440785112328,0.003286322355336984,NA,0.001095440785112328
"(R)-2,3-Dihydroxypropane-1-sulfonate",211215_Smp_Pc55x_B,Diatom,0.17162838471774536,9.153513851613086e-4,0.0027460541554839256,NA,9.153513851613086e-4
"(R)-2,3-Dihydroxypropane-1-sulfonate",211215_Smp_Pc55x_C,Diatom,0.07928621349105107,4.228598052856057e-4,0.001268579415856817,NA,4.228598052856057e-4
"(R)-2,3-Dihydroxypropane-1-sulfonate",211215_Smp_Pt_C,Diatom,100.50818237441075,0.40203272949764296,1.206098188492929,NA,0.40203272949764296
"(R)-2,3-Dihydroxypropane-1-sulfonate",211215_Smp_Pt_F,Diatom,121.74146090124859,0.48696584360499434,1.460897530814983,NA,0.48696584360499434
"(R)-2,3-Dihydroxypropane-1-sulfonate",211215_Smp_To_A,Diatom,63.58381510605646,0.2543352604242259,0.7630057812726776,NA,0.2543352604242259
"(R)-2,3-Dihydroxypropane-1-sulfonate",211215_Smp_To_B,Diatom,71.04046643424671,0.2841618657369868,0.8524855972109604,NA,0.2841618657369868
"(R)-2,3-Dihydroxypropane-1-sulfonate",211215_Smp_To_C,Diatom,74.44484907765306,0.29777939631061223,0.8933381889318367,NA,0.29777939631061223
"(R)-2,3-Dihydroxypropane-1-sulfonate",211215_Smp_Tp_A,Diatom,39.975781153403034,0.13904619531618445,0.41713858594855335,NA,0.13904619531618445
"(R)-2,3-Dihydroxypropane-1-sulfonate",211215_Smp_Tp_E,Diatom,22.612033467478692,0.09044813386991477,0.27134440160974427,NA,0.09044813386991477
"(R)-2,3-Dihydroxypropane-1-sulfonate",211215_Smp_Tp_F,Diatom,22.94736557023531,0.0798169237225576,0.23945077116767277,NA,0.0798169237225576
"(R)-2,3-Dihydroxypropane-1-sulfonate",211218_Blk_MediaBlk_21,Dino_Green,0,NA,NA,NA,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",211218_Blk_MediaBlk_49,Dino_Green,0,NA,NA,NA,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",211218_Blk_MediaBlk_71,Dino_Green,0,NA,NA,NA,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",211218_Blk_MediaBlk_3430,Dino_Green,0,NA,NA,NA,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",211218_Blk_MediaBlk_N,Dino_Green,0,NA,NA,NA,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",211218_Blk_MediaBlk_O,Dino_Green,0,NA,NA,NA,NA
"(R)-2,3-Dihydroxypropane-1-sulfonate",211218_Smp_449_A,Dino_Green,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211218_Smp_449_B,Dino_Green,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211218_Smp_449_C,Dino_Green,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211218_Smp_1314_A,Dino_Green,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211218_Smp_1314_B,Dino_Green,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211218_Smp_1314_C,Dino_Green,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211218_Smp_1545_A,Dino_Green,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211218_Smp_1545_B,Dino_Green,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211218_Smp_1545_C,Dino_Green,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211218_Smp_1771_A,Dino_Green,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211218_Smp_1771_B,Dino_Green,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211218_Smp_1771_C,Dino_Green,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211218_Smp_2021_A,Dino_Green,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211218_Smp_2021_B,Dino_Green,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211218_Smp_2021_C,Dino_Green,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211218_Smp_3430_A,Dino_Green,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211218_Smp_3430_B,Dino_Green,0,0,0,NA,0
"(R)-2,3-Dihydroxypropane-1-sulfonate",211218_Smp_3430_C,Dino_Green,0,0,0,NA,0
2-O-alpha-D-Glucosylglycerol,211215_Blk_MediaBlk_A,Diatom,0,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,211215_Blk_MediaBlk_B,Diatom,0,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,211215_Blk_MediaBlk_Fc,Diatom,0,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,211215_Blk_MediaBlk_Pc55x,Diatom,0,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,211215_Blk_MediaBlk_Z,Diatom,0,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,211215_Smp_Cy_A,Diatom,11.968892411503488,0.0797926160766899,0.7181335446902091,NA,NA
2-O-alpha-D-Glucosylglycerol,211215_Smp_Cy_B,Diatom,8.796011531253626,0.058640076875024164,0.5277606918752175,NA,NA
2-O-alpha-D-Glucosylglycerol,211215_Smp_Cy_C,Diatom,13.225070615886956,0.08816713743924637,0.7935042369532173,NA,NA
2-O-alpha-D-Glucosylglycerol,211215_Smp_Fc_A,Diatom,1.393369809866058,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,211215_Smp_Fc_B,Diatom,1.2895735298639663,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,211215_Smp_Fc_C,Diatom,2.889589400519006,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,211215_Smp_Np_A,Diatom,17.20374355389532,0.07646108246175695,0.6881497421558126,NA,NA
2-O-alpha-D-Glucosylglycerol,211215_Smp_Np_C,Diatom,13.353091694277515,0.05341236677711006,0.4807113009939905,NA,NA
2-O-alpha-D-Glucosylglycerol,211215_Smp_Np_F,Diatom,18.74944100148046,0.07499776400592183,0.6749798760532965,NA,NA
2-O-alpha-D-Glucosylglycerol,211215_Smp_Pc55x_A,Diatom,57.2017383092823,0.30507593764950564,2.7456834388455507,NA,NA
2-O-alpha-D-Glucosylglycerol,211215_Smp_Pc55x_B,Diatom,40.485346731187775,0.21592184923300145,1.943296643097013,NA,NA
2-O-alpha-D-Glucosylglycerol,211215_Smp_Pc55x_C,Diatom,22.146321599491007,0.11811371519728538,1.0630234367755684,NA,NA
2-O-alpha-D-Glucosylglycerol,211215_Smp_Pt_C,Diatom,25.008915261412916,0.10003566104565166,0.9003209494108649,NA,NA
2-O-alpha-D-Glucosylglycerol,211215_Smp_Pt_F,Diatom,161.2200751781236,0.6448803007124945,5.80392270641245,NA,NA
2-O-alpha-D-Glucosylglycerol,211215_Smp_To_A,Diatom,1.8224527385891933,0.007289810954356772,0.06560829858921095,NA,NA
2-O-alpha-D-Glucosylglycerol,211215_Smp_To_B,Diatom,3.0479412139629467,0.012191764855851786,0.10972588370266607,NA,NA
2-O-alpha-D-Glucosylglycerol,211215_Smp_To_C,Diatom,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,211215_Smp_Tp_A,Diatom,5.056424162591634,0.017587562304666553,0.15828806074199897,NA,NA
2-O-alpha-D-Glucosylglycerol,211215_Smp_Tp_E,Diatom,0.1542264423915358,6.169057695661431e-4,0.005552151926095287,NA,NA
2-O-alpha-D-Glucosylglycerol,211215_Smp_Tp_F,Diatom,0.29252532986891777,0.001017479408239714,0.009157314674157426,NA,NA
2-O-alpha-D-Glucosylglycerol,220104_Blk_MediaBlk_C,Haptophyte,0,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,220104_Blk_MediaBlk_H,Haptophyte,0,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,220104_Blk_MediaBlk_LInoSi,Haptophyte,0,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,220104_Blk_MediaBlk_RAC5,Haptophyte,0,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,220104_Smp_116-1_A,Haptophyte,12.998738068929372,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,220104_Smp_116-1_B,Haptophyte,17.819670008290274,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,220104_Smp_116-1_C,Haptophyte,13.256225113616946,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,220104_Smp_371_A,Haptophyte,0.199218710723211,0.0010624997905237922,0.00956249811471413,NA,NA
2-O-alpha-D-Glucosylglycerol,220104_Smp_371_B,Haptophyte,0.37099534226825603,0.001978641825430699,0.01780777642887629,NA,NA
2-O-alpha-D-Glucosylglycerol,220104_Smp_371_C,Haptophyte,0.1282546304633733,0.0010260370437069862,0.009234333393362876,NA,NA
2-O-alpha-D-Glucosylglycerol,220104_Smp_2090_A,Haptophyte,8.00974626339715,0.07119774456353022,0.640779701071772,NA,NA
2-O-alpha-D-Glucosylglycerol,220104_Smp_2090_B,Haptophyte,8.029206185941026,0.0642336494875282,0.5781028453877538,NA,NA
2-O-alpha-D-Glucosylglycerol,220104_Smp_2090_C,Haptophyte,7.788859460157156,0.06231087568125725,0.5607978811313152,NA,NA
2-O-alpha-D-Glucosylglycerol,220104_Smp_Ca_A,Haptophyte,11.882527781215362,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,220104_Smp_Ca_B,Haptophyte,6.952162384341902,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,220104_Smp_Ca_C,Haptophyte,14.381667308746074,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,220104_Smp_Cr_A,Haptophyte,0.1369622210085882,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,220104_Smp_Cr_B,Haptophyte,0.33098102605764146,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,220104_Smp_Cr_C,Haptophyte,0.28634623181876423,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,220104_Smp_Cs_A,Haptophyte,8.476689810270651,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,220104_Smp_Cs_B,Haptophyte,10.864477549242805,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,220104_Smp_Cs_C,Haptophyte,8.655407793286704,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,220104_Smp_P3_A,Haptophyte,13.202155819221934,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,220104_Smp_P3_B,Haptophyte,9.710311816184452,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,220104_Smp_P3_C,Haptophyte,8.382171485282177,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,220104_Smp_P5-5_A,Haptophyte,1.466345637902502,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,220104_Smp_P5-5_B,Haptophyte,1.8542578496926807,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,220104_Smp_P5-5_C,Haptophyte,4.219716393204324,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Blk_MediaBlk_A,Bacteria,0,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Blk_MediaBlk_AMS,Bacteria,0,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Blk_MediaBlk_AOA,Bacteria,0,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Blk_MediaBlk_B,Bacteria,0,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_DSS3_A,Bacteria,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_DSS3_B,Bacteria,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_DSS3_C,Bacteria,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_Och_A,Bacteria,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_Och_B,Bacteria,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_Och_C,Bacteria,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SA7_A,Bacteria,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SA7_B,Bacteria,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SA7_C,Bacteria,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SA11_A,Bacteria,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SA11_B,Bacteria,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SA11_C,Bacteria,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SA16_A,Bacteria,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SA16_B,Bacteria,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SA16_C,Bacteria,0.020766979155589754,2.7689305540786336e-4,0.0024920374986707704,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SA36_A,Bacteria,0.04219044556527554,5.625392742036739e-4,0.005062853467833065,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SA36_B,Bacteria,0.0464472158599344,6.19296211465792e-4,0.005573665903192128,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SA36_C,Bacteria,0.04807506660764763,6.410008881019682e-4,0.005769007992917714,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SA42_A,Bacteria,0.05809169566109472,7.745559421479296e-4,0.006971003479331366,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SA44_B,Bacteria,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SA44_C,Bacteria,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SA48_A,Bacteria,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SA48_B,Bacteria,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SA48_C,Bacteria,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SA53_A,Bacteria,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SA53_B,Bacteria,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SA53_C,Bacteria,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SA55_A,Bacteria,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SA55_B,Bacteria,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SA55_C,Bacteria,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SA59_A,Bacteria,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SA59_B,Bacteria,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SA59_C,Bacteria,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SA60_A,Bacteria,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SA60_B,Bacteria,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SCM1_Exp1,Bacteria,0.036096402118316245,9.625707231550997e-6,8.663136508395897e-5,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SCM1_Exp2,Bacteria,0.01396891996555011,3.725045324146696e-6,3.3525407917320265e-5,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SCM1_Exp3,Bacteria,0.022665148184401348,6.044039515840359e-6,5.439635564256323e-5,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SCM1_St1,Bacteria,0.053588371329829666,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SCM1_St2,Bacteria,0.06809495732701498,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SCM1_St3,Bacteria,0.03734699548471637,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,220111_Smp_SCM1_St4,Bacteria,0.019085658857769156,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,211218_Blk_MediaBlk_21,Dino_Green,0,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,211218_Blk_MediaBlk_49,Dino_Green,0,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,211218_Blk_MediaBlk_71,Dino_Green,0,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,211218_Blk_MediaBlk_3430,Dino_Green,0,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,211218_Blk_MediaBlk_N,Dino_Green,0,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,211218_Blk_MediaBlk_O,Dino_Green,0,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,211218_Smp_449_A,Dino_Green,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,211218_Smp_449_B,Dino_Green,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,211218_Smp_449_C,Dino_Green,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,211218_Smp_1314_A,Dino_Green,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,211218_Smp_1314_B,Dino_Green,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,211218_Smp_1314_C,Dino_Green,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,211218_Smp_1545_A,Dino_Green,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,211218_Smp_1545_B,Dino_Green,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,211218_Smp_1545_C,Dino_Green,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,211218_Smp_1771_A,Dino_Green,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,211218_Smp_1771_B,Dino_Green,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,211218_Smp_1771_C,Dino_Green,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,211218_Smp_2021_A,Dino_Green,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,211218_Smp_2021_B,Dino_Green,0.13244650308542455,0.001081195943554486,0.009730763491990374,NA,NA
2-O-alpha-D-Glucosylglycerol,211218_Smp_2021_C,Dino_Green,0.12738711550323942,0.0021231185917206566,0.01910806732548591,NA,NA
2-O-alpha-D-Glucosylglycerol,211218_Smp_3430_A,Dino_Green,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,211218_Smp_3430_B,Dino_Green,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,211218_Smp_3430_C,Dino_Green,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,211221_Blk_MediaBlk_1314P,Cyano,0,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,211221_Blk_MediaBlk_A,Cyano,0,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,211221_Blk_MediaBlk_As9601,Cyano,0,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,211221_Blk_MediaBlk_C,Cyano,0,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,211221_Blk_MediaBlk_Nat,Cyano,0,NA,NA,NA,NA
2-O-alpha-D-Glucosylglycerol,211221_Smp_1314P_A,Cyano,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,211221_Smp_1314P_B,Cyano,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,211221_Smp_1314P_C,Cyano,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,211221_Smp_7803_B,Cyano,984.5562743173507,4.922781371586754,44.30503234428078,NA,NA
2-O-alpha-D-Glucosylglycerol,211221_Smp_7803_F,Cyano,946.0702193351055,4.730351096675528,42.57315987007975,NA,NA
2-O-alpha-D-Glucosylglycerol,211221_Smp_8102_A,Cyano,417.470856594355,2.7831390439623664,25.048251395661296,NA,NA
2-O-alpha-D-Glucosylglycerol,211221_Smp_8102_F,Cyano,403.47016025676817,2.689801068378454,24.208209615406087,NA,NA
2-O-alpha-D-Glucosylglycerol,211221_Smp_8501_B,Cyano,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,211221_Smp_8501_C,Cyano,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,211221_Smp_8501_D,Cyano,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,211221_Smp_As9601_A,Cyano,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,211221_Smp_As9601_B,Cyano,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,211221_Smp_As9601_C,Cyano,0,0,0,NA,NA
2-O-alpha-D-Glucosylglycerol,211221_Smp_MED4_D,Cyano,0.08569511552199861,4.2847557760999303e-4,0.0038562801984899373,NA,NA
2-O-alpha-D-Glucosylglycerol,211221_Smp_MED4_E,Cyano,0.4249773756611613,0.002124886878305807,0.01912398190475226,NA,NA
2-O-alpha-D-Glucosylglycerol,211221_Smp_MED4_F,Cyano,0.29857150050983383,0.0014928575025491692,0.013435717522942522,NA,NA
2-O-alpha-D-Glucosylglycerol,211221_Smp_Nat_A,Cyano,0,0,0,NA,NA
