SampID,Type,Organism,Compound,uM.in.vial.ave,uM_in_samp
211218_Smp_1771_A,Dino,1771,2-O-alpha-D-Glucosylglycerol,0,0
211218_Smp_1771_B,Dino,1771,2-O-alpha-D-Glucosylglycerol,0,0
211218_Smp_1771_C,Dino,1771,2-O-alpha-D-Glucosylglycerol,0,0
211218_Smp_2021_A,Dino,2021,2-O-alpha-D-Glucosylglycerol,0,0
211218_Smp_2021_B,Dino,2021,2-O-alpha-D-Glucosylglycerol,0.13244650308542455,0.00108119594355448
211218_Smp_2021_C,Dino,2021,2-O-alpha-D-Glucosylglycerol,0.12738711550323942,0.00212311859172065
211218_Smp_3430_A,Prasinophyte,3430,2-O-alpha-D-Glucosylglycerol,0,0
211218_Smp_3430_B,Prasinophyte,3430,2-O-alpha-D-Glucosylglycerol,0,0
211218_Smp_3430_C,Prasinophyte,3430,2-O-alpha-D-Glucosylglycerol,0,0
211221_Smp_1314P_A,Cyano,1314P,2-O-alpha-D-Glucosylglycerol,0,0
211221_Smp_1314P_B,Cyano,1314P,2-O-alpha-D-Glucosylglycerol,0,0
211221_Smp_1314P_C,Cyano,1314P,2-O-alpha-D-Glucosylglycerol,0,0
211221_Smp_7803_B,Cyano,7803,2-O-alpha-D-Glucosylglycerol,984.5562743173508,4.922781371586754
211221_Smp_7803_F,Cyano,7803,2-O-alpha-D-Glucosylglycerol,946.0702193351055,4.730351096675528
211221_Smp_8102_A,Cyano,8102,2-O-alpha-D-Glucosylglycerol,417.470856594355,2.7831390439623664
211221_Smp_8102_F,Cyano,8102,2-O-alpha-D-Glucosylglycerol,403.47016025676817,2.689801068378454
211221_Smp_8501_B,Cyano,WH8501,2-O-alpha-D-Glucosylglycerol,0,0
211221_Smp_8501_C,Cyano,WH8501,2-O-alpha-D-Glucosylglycerol,0,0
211221_Smp_8501_D,Cyano,WH8501,2-O-alpha-D-Glucosylglycerol,0,0
211221_Smp_As9601_A,Cyano,As9601,2-O-alpha-D-Glucosylglycerol,0,0
211221_Smp_As9601_B,Cyano,As9601,2-O-alpha-D-Glucosylglycerol,0,0
211221_Smp_As9601_C,Cyano,As9601,2-O-alpha-D-Glucosylglycerol,0,0
211221_Smp_MED4_D,Cyano,MED4,2-O-alpha-D-Glucosylglycerol,0.08569511552199861,4.2847557760999303e-4
211221_Smp_MED4_E,Cyano,MED4,2-O-alpha-D-Glucosylglycerol,0.4249773756611613,0.0021248868783058
211221_Smp_MED4_F,Cyano,MED4,2-O-alpha-D-Glucosylglycerol,0.29857150050983383,0.00149285750254916
211221_Smp_Nat_A,Cyano,NATL2A,2-O-alpha-D-Glucosylglycerol,0,0
211221_Smp_Nat_B,Cyano,NATL2A,2-O-alpha-D-Glucosylglycerol,0.10063166445703596,0.00161010663131257
211221_Smp_Nat_C,Cyano,NATL2A,2-O-alpha-D-Glucosylglycerol,0,0
220104_Smp_371_A,Haptophyte,371,5-Hydroxyectoine,7.917702902349666e-6,4.2227748812531553e-8
220104_Smp_371_B,Haptophyte,371,5-Hydroxyectoine,1.52105736832882e-5,8.112305964420374e-8
220104_Smp_371_C,Haptophyte,371,5-Hydroxyectoine,2.969250314117857e-4,2.3754002512942854e-6
220104_Smp_2090_A,Haptophyte,2090,5-Hydroxyectoine,5.577991699945734e-4,4.958214844396208e-6
220104_Smp_2090_B,Haptophyte,2090,5-Hydroxyectoine,6.23241366404788e-4,4.985930931238303e-6
220104_Smp_2090_C,Haptophyte,2090,5-Hydroxyectoine,4.7959310253825014e-4,3.836744820306001e-6
220111_Smp_DSS3_A,Bacteria,DSS3,5-Hydroxyectoine,0,0
220111_Smp_DSS3_B,Bacteria,DSS3,5-Hydroxyectoine,1.6289675339784603e-4,2.1719567119712803e-6
220111_Smp_DSS3_C,Bacteria,DSS3,5-Hydroxyectoine,0,0
220111_Smp_Och_A,Bacteria,OCh114,5-Hydroxyectoine,4.60611479962369e-5,6.141486399498252e-7
220111_Smp_Och_B,Bacteria,OCh114,5-Hydroxyectoine,1.166032750687271e-5,1.554710334249695e-7
220111_Smp_Och_C,Bacteria,OCh114,5-Hydroxyectoine,7.540911564589284e-5,1.0054548752785712e-6
220111_Smp_SA7_A,Bacteria,SA7,5-Hydroxyectoine,0,0
220111_Smp_SA7_B,Bacteria,SA7,5-Hydroxyectoine,1.4031690024551868e-4,2.2450704039282988e-6
220111_Smp_SA7_C,Bacteria,SA7,5-Hydroxyectoine,3.044961170808734e-4,4.871937873293974e-6
220111_Smp_SA11_A,Bacteria,SA11,5-Hydroxyectoine,9.010354454001444e-4,1.201380593866859e-5
220111_Smp_SA11_B,Bacteria,SA11,5-Hydroxyectoine,0.00313569612281342,4.180928163751235e-5
220111_Smp_SA11_C,Bacteria,SA11,5-Hydroxyectoine,0.00632716081873185,8.436214424975803e-5
220111_Smp_SA16_A,Bacteria,SA16,5-Hydroxyectoine,5.486115720485648e-4,7.314820960647532e-6
220111_Smp_SA16_B,Bacteria,SA16,5-Hydroxyectoine,2.575653898387067e-4,3.4342051978494218e-6
220111_Smp_SA16_C,Bacteria,SA16,5-Hydroxyectoine,2.6401089707380485e-4,3.520145294317398e-6
220111_Smp_SA36_A,Bacteria,SA36,5-Hydroxyectoine,0.01465352547951533,1.9538033972687108e-4
220111_Smp_SA36_B,Bacteria,SA36,5-Hydroxyectoine,0.02192722928165035,2.9236305708867143e-4
220111_Smp_SA36_C,Bacteria,SA36,5-Hydroxyectoine,0,0
220111_Smp_SA42_A,Bacteria,SA42,5-Hydroxyectoine,3.854028322037058e-5,5.138704429382744e-7
220111_Smp_SA44_B,Bacteria,SA44,5-Hydroxyectoine,0,0
220111_Smp_SA44_C,Bacteria,SA44,5-Hydroxyectoine,0,0
220111_Smp_SA48_A,Bacteria,SA48,5-Hydroxyectoine,2.3959497049075849e-4,4.79189940981517e-6
220111_Smp_SA48_B,Bacteria,SA48,5-Hydroxyectoine,2.592673754773052e-5,5.185347509546104e-7
220111_Smp_SA48_C,Bacteria,SA48,5-Hydroxyectoine,0.00349901960778192,4.66535947704257e-5
220111_Smp_SA53_A,Bacteria,SA53,5-Hydroxyectoine,0.00241330146176911,3.217735282358821e-5
220111_Smp_SA53_B,Bacteria,SA53,5-Hydroxyectoine,0.00764331082690655,1.2229297323050487e-4
220111_Smp_SA53_C,Bacteria,SA53,5-Hydroxyectoine,0.00560063997097555,8.961023953560892e-5
220111_Smp_SA55_A,Bacteria,SA55,5-Hydroxyectoine,0.02232076898591254,2.976102531455005e-4
220111_Smp_SA55_B,Bacteria,SA55,5-Hydroxyectoine,0.01975951027495084,2.634601369993445e-4
220111_Smp_SA55_C,Bacteria,SA55,5-Hydroxyectoine,4.383356476456416e-4,5.844475301941888e-6
220111_Smp_SCM1_Exp1,Bacteria,Nmar,5-Hydroxyectoine,0.00129050339462833,3.441342385675557e-7
220111_Smp_SCM1_Exp2,Bacteria,Nmar,5-Hydroxyectoine,0.00139482767970377,3.719540479210057e-7
220111_Smp_SCM1_Exp3,Bacteria,Nmar,5-Hydroxyectoine,3.037526600156509e-4,8.10007093375069e-8
211221_Smp_1314P_A,Cyano,1314P,5-Hydroxyectoine,8.552385992498432e-6,1.3683817587997493e-7
211221_Smp_1314P_B,Cyano,1314P,5-Hydroxyectoine,0,0
211221_Smp_1314P_C,Cyano,1314P,5-Hydroxyectoine,0,0
211221_Smp_7803_B,Cyano,7803,5-Hydroxyectoine,0,0
211221_Smp_7803_F,Cyano,7803,5-Hydroxyectoine,0,0
211221_Smp_8102_A,Cyano,8102,5-Hydroxyectoine,0,0
211221_Smp_8102_F,Cyano,8102,5-Hydroxyectoine,0,0
211221_Smp_8501_B,Cyano,WH8501,5-Hydroxyectoine,3.962714161539293e-5,3.170171329231434e-7
211221_Smp_8501_C,Cyano,WH8501,5-Hydroxyectoine,2.0803574958332897e-4,1.1095239977777546e-6
211221_Smp_8501_D,Cyano,WH8501,5-Hydroxyectoine,1.8011826196581338e-5,1.440946095726507e-7
211221_Smp_As9601_A,Cyano,As9601,5-Hydroxyectoine,0,0
211221_Smp_As9601_B,Cyano,As9601,5-Hydroxyectoine,0,0
211221_Smp_As9601_C,Cyano,As9601,5-Hydroxyectoine,0,0
211221_Smp_MED4_D,Cyano,MED4,5-Hydroxyectoine,0,0
211221_Smp_MED4_E,Cyano,MED4,5-Hydroxyectoine,1.5404185836140232e-5,7.702092918070117e-8
211221_Smp_MED4_F,Cyano,MED4,5-Hydroxyectoine,2.6065163775271213e-5,1.3032581887635606e-7
211221_Smp_Nat_A,Cyano,NATL2A,5-Hydroxyectoine,1.99518207061164e-5,3.192291312978625e-7
211221_Smp_Nat_B,Cyano,NATL2A,5-Hydroxyectoine,0,0
211221_Smp_Nat_C,Cyano,NATL2A,5-Hydroxyectoine,0,0
211215_Smp_Cy_A,Diatom,Cy,5-Hydroxyectoine,0,0
211215_Smp_Cy_B,Diatom,Cy,5-Hydroxyectoine,0,0
211215_Smp_Cy_C,Diatom,Cy,5-Hydroxyectoine,8.557847168988451e-6,5.7052314459923016e-8
211215_Smp_Np_A,Diatom,Np,5-Hydroxyectoine,0,0
211215_Smp_Np_C,Diatom,Np,5-Hydroxyectoine,0,0
211215_Smp_Np_F,Diatom,Np,5-Hydroxyectoine,0,0
211215_Smp_Pc55x_A,Diatom,Pc55x,5-Hydroxyectoine,0,0
211215_Smp_Pc55x_B,Diatom,Pc55x,5-Hydroxyectoine,0,0
211215_Smp_Pc55x_C,Diatom,Pc55x,5-Hydroxyectoine,0,0
211215_Smp_Pt_C,Diatom,Pt,5-Hydroxyectoine,0,0
211215_Smp_Pt_F,Diatom,Pt,5-Hydroxyectoine,3.0286470684203708e-5,1.2114588273681486e-7
211215_Smp_To_A,Diatom,To,5-Hydroxyectoine,0,0
211215_Smp_To_B,Diatom,To,5-Hydroxyectoine,4.6507425666674706e-5,1.8602970266669885e-7
211215_Smp_To_C,Diatom,To,5-Hydroxyectoine,0,0
211215_Smp_Tp_A,Diatom,Tp,5-Hydroxyectoine,7.398109754364598e-5,2.5732555667355124e-7
211215_Smp_Tp_E,Diatom,Tp,5-Hydroxyectoine,4.378060096418052e-5,1.7512240385672208e-7
211215_Smp_Tp_F,Diatom,Tp,5-Hydroxyectoine,0,0
211218_Smp_449_A,Dino,449,5-Hydroxyectoine,1.28560356254524e-5,2.1426726042420666e-7
211218_Smp_449_B,Dino,449,5-Hydroxyectoine,0,0
211218_Smp_449_C,Dino,449,5-Hydroxyectoine,0,0
211218_Smp_1314_A,Dino,1314,5-Hydroxyectoine,9.433696146364466e-6,1.5722826910607445e-7
211218_Smp_1314_B,Dino,1314,5-Hydroxyectoine,6.349563504384484e-6,1.0582605840640809e-7
211218_Smp_1314_C,Dino,1314,5-Hydroxyectoine,6.602352384652828e-6,1.1003920641088045e-7
211218_Smp_1545_A,Prasinophyte,1545,5-Hydroxyectoine,8.851700248118477e-5,1.416272039698956e-6
211218_Smp_1545_B,Prasinophyte,1545,5-Hydroxyectoine,1.160792694843238e-4,1.8572683117491809e-6
211218_Smp_1545_C,Prasinophyte,1545,5-Hydroxyectoine,5.487019749688358e-5,8.779231599501373e-7
211218_Smp_1771_A,Dino,1771,5-Hydroxyectoine,0,0
211218_Smp_1771_B,Dino,1771,5-Hydroxyectoine,0,0
211218_Smp_1771_C,Dino,1771,5-Hydroxyectoine,0,0
211218_Smp_2021_A,Dino,2021,5-Hydroxyectoine,1.5953679191368645e-5,1.302341158479073e-7
211218_Smp_2021_B,Dino,2021,5-Hydroxyectoine,0,0
211218_Smp_2021_C,Dino,2021,5-Hydroxyectoine,0,0
211218_Smp_3430_A,Prasinophyte,3430,5-Hydroxyectoine,2.2691422749985315e-4,3.6306276399976502e-6
211218_Smp_3430_B,Prasinophyte,3430,5-Hydroxyectoine,7.877457565487434e-5,1.2603932104779891e-6
211218_Smp_3430_C,Prasinophyte,3430,5-Hydroxyectoine,1.0084286509219513e-4,1.613485841475122e-6
211221_Smp_1314P_A,Cyano,1314P,Betonicine,2.050241152405409e-5,3.280385843848655e-7
211221_Smp_1314P_B,Cyano,1314P,Betonicine,1.3448625273524608e-5,2.151780043763937e-7
211221_Smp_1314P_C,Cyano,1314P,Betonicine,2.2873117894362532e-5,3.659698863098005e-7
211221_Smp_7803_B,Cyano,7803,Betonicine,3.109659377207113e-5,1.554829688603557e-7
211221_Smp_7803_F,Cyano,7803,Betonicine,0,0
211221_Smp_8102_A,Cyano,8102,Betonicine,4.4793188882846975e-5,2.986212592189798e-7
211221_Smp_8102_F,Cyano,8102,Betonicine,6.348271017167732e-5,4.232180678111822e-7
211221_Smp_8501_B,Cyano,WH8501,Betonicine,2.0738996681924327e-5,1.659119734553946e-7
211221_Smp_8501_C,Cyano,WH8501,Betonicine,5.062367665967746e-5,2.699929421849465e-7
211221_Smp_8501_D,Cyano,WH8501,Betonicine,0,0
211221_Smp_As9601_A,Cyano,As9601,Betonicine,1.1737632189336762e-5,1.8780211502938818e-7
211221_Smp_As9601_B,Cyano,As9601,Betonicine,4.82417045270825e-6,7.7186727243332e-8
211221_Smp_As9601_C,Cyano,As9601,Betonicine,1.5114928407371465e-5,2.418388545179435e-7
211221_Smp_MED4_D,Cyano,MED4,Betonicine,0,0
211221_Smp_MED4_E,Cyano,MED4,Betonicine,4.096761669050177e-5,2.0483808345250886e-7
211221_Smp_MED4_F,Cyano,MED4,Betonicine,6.93523138087857e-5,3.467615690439285e-7
211221_Smp_Nat_A,Cyano,NATL2A,Betonicine,1.889561202623996e-5,3.023297924198393e-7
211221_Smp_Nat_B,Cyano,NATL2A,Betonicine,5.662106504783343e-5,9.059370407653348e-7
211221_Smp_Nat_C,Cyano,NATL2A,Betonicine,1.1094711381523608e-5,1.7751538210437777e-7
220111_Smp_DSS3_A,Bacteria,DSS3,Betonicine,0.00219774113519723,2.9303215135963173e-5
220111_Smp_DSS3_B,Bacteria,DSS3,Betonicine,0.00571963279537855,7.626177060504742e-5
220111_Smp_DSS3_C,Bacteria,DSS3,Betonicine,0.00733236570802557,9.77648761070076e-5
220111_Smp_Och_A,Bacteria,OCh114,Betonicine,0,0
220111_Smp_Och_B,Bacteria,OCh114,Betonicine,0,0
220111_Smp_Och_C,Bacteria,OCh114,Betonicine,0,0
220111_Smp_SA7_A,Bacteria,SA7,Betonicine,4.392199119609896e-5,5.856265492813195e-7
220111_Smp_SA7_B,Bacteria,SA7,Betonicine,0,0
220111_Smp_SA7_C,Bacteria,SA7,Betonicine,2.594674065052849e-5,4.151478504084558e-7
220111_Smp_SA11_A,Bacteria,SA11,Betonicine,0.00169559963844978,2.2607995179330526e-5
220111_Smp_SA11_B,Bacteria,SA11,Betonicine,0.0020353893288998,2.713852438533069e-5
220111_Smp_SA11_C,Bacteria,SA11,Betonicine,6.175540962777563e-4,8.23405461703675e-6
220111_Smp_SA16_A,Bacteria,SA16,Betonicine,1.0403976521252652e-4,1.3871968695003536e-6
220111_Smp_SA16_B,Bacteria,SA16,Betonicine,2.1288278002289224e-4,2.8384370669718964e-6
220111_Smp_SA16_C,Bacteria,SA16,Betonicine,3.6799523884033095e-4,4.906603184537746e-6
220111_Smp_SA36_A,Bacteria,SA36,Betonicine,0,0
220111_Smp_SA36_B,Bacteria,SA36,Betonicine,1.569871379154334e-4,2.0931618388724456e-6
220111_Smp_SA36_C,Bacteria,SA36,Betonicine,0,0
220111_Smp_SA42_A,Bacteria,SA42,Betonicine,0,0
220111_Smp_SA44_B,Bacteria,SA44,Betonicine,0,0
220111_Smp_SA44_C,Bacteria,SA44,Betonicine,0,0
220111_Smp_SA48_A,Bacteria,SA48,Betonicine,5.1092392509619674e-5,1.0218478501923934e-6
220111_Smp_SA48_B,Bacteria,SA48,Betonicine,3.945690612907141e-5,7.891381225814283e-7
220111_Smp_SA48_C,Bacteria,SA48,Betonicine,6.866578539915767e-4,9.155438053221024e-6
220111_Smp_SA53_A,Bacteria,SA53,Betonicine,9.319354828059108e-4,1.2425806437412144e-5
220111_Smp_SA53_B,Bacteria,SA53,Betonicine,0.00138984308903272,2.223748942452359e-5
220111_Smp_SA53_C,Bacteria,SA53,Betonicine,9.07167393287046e-4,1.4514678292592736e-5
220111_Smp_SA55_A,Bacteria,SA55,Betonicine,0,0
220111_Smp_SA55_B,Bacteria,SA55,Betonicine,0,0
220111_Smp_SA55_C,Bacteria,SA55,Betonicine,6.540036362881532e-5,8.720048483842042e-7
220111_Smp_SCM1_Exp1,Bacteria,Nmar,Betonicine,0.001463405365512,3.902414308032009e-7
220111_Smp_SCM1_Exp2,Bacteria,Nmar,Betonicine,0.00105767030840293,2.820454155741163e-7
220111_Smp_SCM1_Exp3,Bacteria,Nmar,Betonicine,3.217323611348272e-4,8.579529630262058e-8
211215_Smp_Cy_A,Diatom,Cy,Betonicine,1.252599439332218e-4,8.350662928881452e-7
211215_Smp_Cy_B,Diatom,Cy,Betonicine,1.0111009806407484e-4,6.740673204271656e-7
211215_Smp_Cy_C,Diatom,Cy,Betonicine,9.687296566460086e-5,6.458197710973389e-7
211215_Smp_Np_A,Diatom,Np,Betonicine,9.001306187591142e-5,4.000580527818286e-7
211215_Smp_Np_C,Diatom,Np,Betonicine,5.719902638308023e-5,2.2879610553232094e-7
211215_Smp_Np_F,Diatom,Np,Betonicine,1.1201720942750192e-4,4.480688377100077e-7
211215_Smp_Pc55x_A,Diatom,Pc55x,Betonicine,0.01035160160016181,5.520854186752969e-5
211215_Smp_Pc55x_B,Diatom,Pc55x,Betonicine,0.01205099466766652,6.427197156088816e-5
211215_Smp_Pc55x_C,Diatom,Pc55x,Betonicine,0.00783508862836666,4.1787139351288875e-5
211215_Smp_Pt_C,Diatom,Pt,Betonicine,0.06350470240107135,2.540188096042854e-4
211215_Smp_Pt_F,Diatom,Pt,Betonicine,0.05706308542876541,2.282523417150616e-4
211215_Smp_To_A,Diatom,To,Betonicine,2.782647393466704e-4,1.1130589573866814e-6
211215_Smp_To_B,Diatom,To,Betonicine,9.21237145412844e-4,3.684948581651375e-6
211215_Smp_To_C,Diatom,To,Betonicine,9.058012313833836e-4,3.623204925533535e-6
211215_Smp_Tp_A,Diatom,Tp,Betonicine,5.7850197210747526e-5,2.0121807725477397e-7
211215_Smp_Tp_E,Diatom,Tp,Betonicine,4.418013184937101e-5,1.76720527397484e-7
211215_Smp_Tp_F,Diatom,Tp,Betonicine,2.651712314889576e-5,9.223347182224613e-8
211218_Smp_449_A,Dino,449,Betonicine,3.149332309507202e-5,5.248887182512003e-7
211218_Smp_449_B,Dino,449,Betonicine,2.227791464591176e-5,3.712985774318626e-7
211218_Smp_449_C,Dino,449,Betonicine,3.66355593274101e-5,6.105926554568349e-7
211218_Smp_1314_A,Dino,1314,Betonicine,1.9722123612402448e-5,3.287020602067075e-7
211218_Smp_1314_B,Dino,1314,Betonicine,3.98465831446227e-5,6.641097190770449e-7
211218_Smp_1314_C,Dino,1314,Betonicine,2.1530719366250117e-5,3.588453227708352e-7
211218_Smp_1545_A,Prasinophyte,1545,Betonicine,3.563163541319805e-5,5.701061666111688e-7
211218_Smp_1545_B,Prasinophyte,1545,Betonicine,2.9201924237442988e-5,4.672307877990878e-7
211218_Smp_1545_C,Prasinophyte,1545,Betonicine,1.89136200021019e-5,3.026179200336304e-7
211218_Smp_1771_A,Dino,1771,Betonicine,3.375023601671668e-5,5.625039336119447e-7
211218_Smp_1771_B,Dino,1771,Betonicine,4.655218180825284e-5,7.758696968042139e-7
211218_Smp_1771_C,Dino,1771,Betonicine,3.1945472033533944e-5,5.324245338922324e-7
211218_Smp_2021_A,Dino,2021,Betonicine,0,0
211218_Smp_2021_B,Dino,2021,Betonicine,0,0
211218_Smp_2021_C,Dino,2021,Betonicine,0,0
211218_Smp_3430_A,Prasinophyte,3430,Betonicine,4.714993803198215e-5,7.543990085117144e-7
211218_Smp_3430_B,Prasinophyte,3430,Betonicine,4.04673299923416e-5,6.474772798774657e-7
211218_Smp_3430_C,Prasinophyte,3430,Betonicine,4.101144142676188e-5,6.561830628281901e-7
220104_Smp_371_A,Haptophyte,371,Betonicine,1.9419796686072505e-5,1.035722489923867e-7
220104_Smp_371_B,Haptophyte,371,Betonicine,0,0
220104_Smp_371_C,Haptophyte,371,Betonicine,0,0
220104_Smp_2090_A,Haptophyte,2090,Betonicine,2.598831489595552e-5,2.3100724351960467e-7
220104_Smp_2090_B,Haptophyte,2090,Betonicine,5.445841795941154e-5,4.356673436752923e-7
220104_Smp_2090_C,Haptophyte,2090,Betonicine,0,0
220111_Smp_DSS3_A,Bacteria,DSS3,Carnitine,0,0
220111_Smp_DSS3_B,Bacteria,DSS3,Carnitine,0,0
220111_Smp_DSS3_C,Bacteria,DSS3,Carnitine,0,0
220111_Smp_Och_A,Bacteria,OCh114,Carnitine,5.0615076468707006e-5,6.748676862494267e-7
220111_Smp_Och_B,Bacteria,OCh114,Carnitine,0,0
220111_Smp_Och_C,Bacteria,OCh114,Carnitine,1.2806366137307532e-5,1.7075154849743378e-7
220111_Smp_SA7_A,Bacteria,SA7,Carnitine,0,0
220111_Smp_SA7_B,Bacteria,SA7,Carnitine,0,0
220111_Smp_SA7_C,Bacteria,SA7,Carnitine,0,0
220111_Smp_SA11_A,Bacteria,SA11,Carnitine,0,0
220111_Smp_SA11_B,Bacteria,SA11,Carnitine,0,0
220111_Smp_SA11_C,Bacteria,SA11,Carnitine,0,0
220111_Smp_SA16_A,Bacteria,SA16,Carnitine,0,0
220111_Smp_SA16_B,Bacteria,SA16,Carnitine,0,0
220111_Smp_SA16_C,Bacteria,SA16,Carnitine,0,0
220111_Smp_SA36_A,Bacteria,SA36,Carnitine,0,0
220111_Smp_SA36_B,Bacteria,SA36,Carnitine,2.329372891077432e-5,3.105830521436576e-7
220111_Smp_SA36_C,Bacteria,SA36,Carnitine,1.3657138712862927e-5,1.820951828381724e-7
220111_Smp_SA42_A,Bacteria,SA42,Carnitine,6.160324027349103e-4,8.213765369798803e-6
220111_Smp_SA44_B,Bacteria,SA44,Carnitine,0.00278755280874115,3.7167370783215334e-5
220111_Smp_SA44_C,Bacteria,SA44,Carnitine,0.00884928148575525,1.1799041981007e-4
220111_Smp_SA48_A,Bacteria,SA48,Carnitine,1.5325689913675173e-5,3.065137982735035e-7
220111_Smp_SA48_B,Bacteria,SA48,Carnitine,0,0
220111_Smp_SA48_C,Bacteria,SA48,Carnitine,0,0
220111_Smp_SA53_A,Bacteria,SA53,Carnitine,0,0
220111_Smp_SA53_B,Bacteria,SA53,Carnitine,0,0
220111_Smp_SA53_C,Bacteria,SA53,Carnitine,0,0
220111_Smp_SA55_A,Bacteria,SA55,Carnitine,0,0
220111_Smp_SA55_B,Bacteria,SA55,Carnitine,0,0
220111_Smp_SA55_C,Bacteria,SA55,Carnitine,0,0
220111_Smp_SCM1_Exp1,Bacteria,Nmar,Carnitine,0,0
220111_Smp_SCM1_Exp2,Bacteria,Nmar,Carnitine,0,0
220111_Smp_SCM1_Exp3,Bacteria,Nmar,Carnitine,0,0
211221_Smp_1314P_A,Cyano,1314P,Carnitine,0,0
211221_Smp_1314P_B,Cyano,1314P,Carnitine,0,0
211221_Smp_1314P_C,Cyano,1314P,Carnitine,0,0
211221_Smp_7803_B,Cyano,7803,Carnitine,0,0
211221_Smp_7803_F,Cyano,7803,Carnitine,5.55627489563445e-5,2.778137447817225e-7
211221_Smp_8102_A,Cyano,8102,Carnitine,0,0
211221_Smp_8102_F,Cyano,8102,Carnitine,0,0
211221_Smp_8501_B,Cyano,WH8501,Carnitine,7.63024498666582e-5,6.104195989332656e-7
211221_Smp_8501_C,Cyano,WH8501,Carnitine,6.148681250772758e-5,3.279296667078804e-7
211221_Smp_8501_D,Cyano,WH8501,Carnitine,0,0
211221_Smp_As9601_A,Cyano,As9601,Carnitine,0,0
211221_Smp_As9601_B,Cyano,As9601,Carnitine,0,0
211221_Smp_As9601_C,Cyano,As9601,Carnitine,0,0
211221_Smp_MED4_D,Cyano,MED4,Carnitine,0,0
211221_Smp_MED4_E,Cyano,MED4,Carnitine,0,0
211221_Smp_MED4_F,Cyano,MED4,Carnitine,0,0
211221_Smp_Nat_A,Cyano,NATL2A,Carnitine,0,0
211221_Smp_Nat_B,Cyano,NATL2A,Carnitine,0,0
211221_Smp_Nat_C,Cyano,NATL2A,Carnitine,0,0
211215_Smp_Cy_A,Diatom,Cy,Carnitine,0.7342663049298918,0.00489510869953261
211215_Smp_Cy_B,Diatom,Cy,Carnitine,0.28417866611109094,0.0018945244407406
211215_Smp_Cy_C,Diatom,Cy,Carnitine,0.6885288492757647,0.00459019232850509
211215_Smp_Np_A,Diatom,Np,Carnitine,0.4220569744778199,0.00187580877545697
211215_Smp_Np_C,Diatom,Np,Carnitine,0.40425718261942095,0.00161702873047768
211215_Smp_Np_F,Diatom,Np,Carnitine,0.3316184754959476,0.00132647390198379
211215_Smp_Pc55x_A,Diatom,Pc55x,Carnitine,1.33346606797816,0.00711181902921685
211215_Smp_Pc55x_B,Diatom,Pc55x,Carnitine,1.7077613874341746,0.00910806073298226
211215_Smp_Pc55x_C,Diatom,Pc55x,Carnitine,1.1534042622938063,0.0061514893989003
211215_Smp_Pt_C,Diatom,Pt,Carnitine,1.1186525585480438,0.00447461023419217
211215_Smp_Pt_F,Diatom,Pt,Carnitine,0.9789021142051688,0.00391560845682067
211215_Smp_To_A,Diatom,To,Carnitine,2.075445918131796,0.00830178367252718
211215_Smp_To_B,Diatom,To,Carnitine,1.9219225180394597,0.00768769007215783
211215_Smp_To_C,Diatom,To,Carnitine,1.0729441655643084,0.00429177666225723
211215_Smp_Tp_A,Diatom,Tp,Carnitine,1.2240658015753425,0.00425762017939249
211215_Smp_Tp_E,Diatom,Tp,Carnitine,0.7988163083801046,0.00319526523352041
211215_Smp_Tp_F,Diatom,Tp,Carnitine,0.8610315481418315,0.00299489234136289
211218_Smp_449_A,Dino,449,Carnitine,0.12415619022385252,0.0020692698370642
211218_Smp_449_B,Dino,449,Carnitine,0.15177063117187253,0.0025295105195312
211218_Smp_449_C,Dino,449,Carnitine,0.15469665438001282,0.00257827757300021
211218_Smp_1314_A,Dino,1314,Carnitine,7.425946252710887e-4,1.2376577087851475e-5
211218_Smp_1314_B,Dino,1314,Carnitine,6.907660158399141e-4,1.1512766930665233e-5
211218_Smp_1314_C,Dino,1314,Carnitine,5.727886903044355e-4,9.546478171740593e-6
211218_Smp_1545_A,Prasinophyte,1545,Carnitine,0,0
211218_Smp_1545_B,Prasinophyte,1545,Carnitine,0,0
211218_Smp_1545_C,Prasinophyte,1545,Carnitine,0,0
211218_Smp_1771_A,Dino,1771,Carnitine,0.02611879805422115,4.353133009036858e-4
211218_Smp_1771_B,Dino,1771,Carnitine,0.03096408247251619,5.160680412086032e-4
211218_Smp_1771_C,Dino,1771,Carnitine,0.02282682810267178,3.8044713504452966e-4
211218_Smp_2021_A,Dino,2021,Carnitine,1.160342327878756,0.009472182268398
211218_Smp_2021_B,Dino,2021,Carnitine,1.3326170395437371,0.01087850644525499
211218_Smp_2021_C,Dino,2021,Carnitine,0.5268416328707073,0.00878069388117845
211218_Smp_3430_A,Prasinophyte,3430,Carnitine,1.1521160998512063e-4,1.8433857597619304e-6
211218_Smp_3430_B,Prasinophyte,3430,Carnitine,0,0
211218_Smp_3430_C,Prasinophyte,3430,Carnitine,0,0
220104_Smp_371_A,Haptophyte,371,Carnitine,0.12372170517022336,6.598490942411912e-4
220104_Smp_371_B,Haptophyte,371,Carnitine,0.134373458390096,7.166584447471788e-4
220104_Smp_371_C,Haptophyte,371,Carnitine,0.111359087399412,8.90872699195296e-4
220104_Smp_2090_A,Haptophyte,2090,Carnitine,0.16645048776864202,0.00147955989127681
220104_Smp_2090_B,Haptophyte,2090,Carnitine,0.1595441505056784,0.00127635320404542
