Part.SampID,Diss.SampID,Cruise,Region,Compound,compound.name.figure,Part.Conc.nM,Diss.Conc.nM.adj,Total.Conc.nM,Part.Flag,Diss.Flag,Tot.Flag
220628_Smp_MU9_B,220623_Smp_MU9_B,KM1906,NPSG,5-Hydroxyectoine,Hydroxyectoine,1.1793228177471448e-4,0.00281020189249584,0.00292813417427055,NA,NA,NA
220628_Smp_MU9_C,220623_Smp_MU9_C,KM1906,NPSG,5-Hydroxyectoine,Hydroxyectoine,6.846018232400621e-5,9.682384015371372e-4,0.00103669858386114,NA,NA,NA
220628_Smp_MU10_A,220623_Smp_MU10_A,KM1906,NPTZ,5-Hydroxyectoine,Hydroxyectoine,4.465343621018014e-5,6.455811952975373e-4,6.902346315077174e-4,Flag,Flag,Flag
220628_Smp_MU10_B,220623_Smp_MU10_B,KM1906,NPTZ,5-Hydroxyectoine,Hydroxyectoine,2.234291125342222e-5,9.058505201166572e-4,9.281934313700794e-4,Flag,NA,Flag
220628_Smp_MU10_C,220623_Smp_MU10_C,KM1906,NPTZ,5-Hydroxyectoine,Hydroxyectoine,7.8340177151623e-5,6.455811952975373e-4,7.239213724491603e-4,NA,Flag,Flag
220628_Smp_MU11_A,220623_Smp_MU11_A,KM1906,NPTZ,5-Hydroxyectoine,Hydroxyectoine,2.6435371871839115e-5,7.943457881715172e-4,8.207811600433563e-4,Flag,NA,Flag
220628_Smp_MU11_B,220623_Smp_MU11_B,KM1906,NPTZ,5-Hydroxyectoine,Hydroxyectoine,5.967820311448052e-5,6.455811952975373e-4,7.052593984120178e-4,NA,Flag,Flag
220628_Smp_MU11_C,220623_Smp_MU11_C,KM1906,NPTZ,5-Hydroxyectoine,Hydroxyectoine,8.019495066111637e-5,7.433066680818872e-4,8.235016187430036e-4,NA,NA,NA
220628_Smp_MU14_A,220623_Smp_MU14_A,KM1906,NPTZ,5-Hydroxyectoine,Hydroxyectoine,9.495079972487252e-5,9.949453843555171e-4,0.00108989618408038,NA,NA,NA
220628_Smp_MU14_B,220623_Smp_MU14_B,KM1906,NPTZ,5-Hydroxyectoine,Hydroxyectoine,2.5006317948586125e-4,0.00350304106566345,0.00375310424514931,NA,NA,NA
220628_Smp_MU14_C,220623_Smp_MU14_C,KM1906,NPTZ,5-Hydroxyectoine,Hydroxyectoine,1.577693721383858e-4,6.455811952975373e-4,8.033505674359231e-4,NA,Flag,Flag
220628_Smp_MU15_A,220623_Smp_MU15_A,KM1906,NPTZ,5-Hydroxyectoine,Hydroxyectoine,8.238378653191773e-5,6.455811952975373e-4,7.27964981829455e-4,NA,Flag,Flag
220628_Smp_MU15_B,220623_Smp_MU15_B,KM1906,NPTZ,5-Hydroxyectoine,Hydroxyectoine,2.035065047604022e-4,0.00359278972340646,0.00379629622816686,NA,NA,NA
220628_Smp_MU15_C,220623_Smp_MU15_C,KM1906,NPTZ,5-Hydroxyectoine,Hydroxyectoine,6.83393202124706e-5,6.455811952975373e-4,7.139205155100079e-4,NA,Flag,Flag
220628_Smp_MU16_A,220623_Smp_MU16_A,KM1906,NPTZ,5-Hydroxyectoine,Hydroxyectoine,4.966663180421434e-5,8.870130543910671e-4,9.366796861952816e-4,NA,NA,NA
220628_Smp_MU16_B,220623_Smp_MU16_B,KM1906,NPTZ,5-Hydroxyectoine,Hydroxyectoine,8.652718690405441e-5,0.00109847529924988,0.00118500248615393,NA,NA,NA
220628_Smp_MU16_C,220623_Smp_MU16_C,KM1906,NPTZ,5-Hydroxyectoine,Hydroxyectoine,8.93633338660025e-5,6.455811952975373e-4,7.349445291635398e-4,NA,Flag,Flag
220628_Smp_MU17_A,220623_Smp_MU17_A,KM1906,NPTZ,5-Hydroxyectoine,Hydroxyectoine,2.6030657602746213e-5,0.00291102681579822,0.00293705747340096,Flag,NA,Flag
220628_Smp_MU17_B,220623_Smp_MU17_B,KM1906,NPTZ,5-Hydroxyectoine,Hydroxyectoine,5.3268591660121455e-5,0.00240072897760006,0.00245399756926018,NA,NA,NA
220628_Smp_MU17_C,NA,KM1906,NPTZ,5-Hydroxyectoine,Hydroxyectoine,7.297416547060636e-5,NA,NA,NA,NA,NA
220628_Smp_MU18_A,NA,KM1906,NPTZ,5-Hydroxyectoine,Hydroxyectoine,5.562292093468134e-5,NA,NA,NA,NA,NA
220628_Smp_MU18_B,NA,KM1906,NPTZ,5-Hydroxyectoine,Hydroxyectoine,5.814630553343676e-5,NA,NA,NA,NA,NA
220628_Smp_MU18_C,NA,KM1906,NPTZ,5-Hydroxyectoine,Hydroxyectoine,1.264371750450231e-4,NA,NA,NA,NA,NA
220628_Smp_MU19_A,NA,KM1906,NPTZ,5-Hydroxyectoine,Hydroxyectoine,6.552610400739214e-5,NA,NA,NA,NA,NA
220628_Smp_MU19_B,NA,KM1906,NPTZ,5-Hydroxyectoine,Hydroxyectoine,1.667703879974361e-4,NA,NA,NA,NA,NA
220628_Smp_MU19_C,NA,KM1906,NPTZ,5-Hydroxyectoine,Hydroxyectoine,8.532706290010211e-5,NA,NA,NA,NA,NA
220628_Smp_MU20_A,NA,KM1906,NPTZ,5-Hydroxyectoine,Hydroxyectoine,8.395075973108026e-5,NA,NA,NA,NA,NA
220628_Smp_MU20_B,NA,KM1906,NPTZ,5-Hydroxyectoine,Hydroxyectoine,9.443888452503658e-5,NA,NA,NA,NA,NA
220628_Smp_MU20_C,NA,KM1906,NPTZ,5-Hydroxyectoine,Hydroxyectoine,7.444116171420934e-5,NA,NA,NA,NA,NA
220628_Smp_MU21_A,NA,KM1906,NPSG,5-Hydroxyectoine,Hydroxyectoine,5.272172958627894e-5,NA,NA,NA,NA,NA
220628_Smp_MU21_B,NA,KM1906,NPSG,5-Hydroxyectoine,Hydroxyectoine,4.346474182240928e-5,NA,NA,Flag,NA,Flag
220628_Smp_MU21_C,NA,KM1906,NPSG,5-Hydroxyectoine,Hydroxyectoine,2.6563171860531184e-5,NA,NA,Flag,NA,Flag
220628_Smp_MU22_A,NA,KM1906,NPSG,5-Hydroxyectoine,Hydroxyectoine,4.5600663863104114e-5,NA,NA,Flag,NA,Flag
220628_Smp_MU22_B,NA,KM1906,NPSG,5-Hydroxyectoine,Hydroxyectoine,1.0287680224720818e-4,NA,NA,NA,NA,NA
220628_Smp_MU22_C,NA,KM1906,NPSG,5-Hydroxyectoine,Hydroxyectoine,9.593954020152432e-5,NA,NA,NA,NA,NA
220628_Smp_MU23_A,NA,KM1906,NPSG,5-Hydroxyectoine,Hydroxyectoine,1.7803021930470903e-5,NA,NA,Flag,NA,Flag
220628_Smp_MU23_B,NA,KM1906,NPSG,5-Hydroxyectoine,Hydroxyectoine,3.071109258149555e-5,NA,NA,Flag,NA,Flag
220628_Smp_MU23_C,NA,KM1906,NPSG,5-Hydroxyectoine,Hydroxyectoine,8.37519359071681e-5,NA,NA,NA,NA,NA
220628_Smp_MU24_A,NA,KM1906,NPSG,5-Hydroxyectoine,Hydroxyectoine,3.417357964920615e-5,NA,NA,Flag,NA,Flag
220628_Smp_MU24_B,NA,KM1906,NPSG,5-Hydroxyectoine,Hydroxyectoine,6.864883536305603e-5,NA,NA,NA,NA,NA
220628_Smp_MU24_C,NA,KM1906,NPSG,5-Hydroxyectoine,Hydroxyectoine,2.677888977294179e-5,NA,NA,Flag,NA,Flag
220628_Smp_MU1_A,220623_Smp_MU1_A,KM1906,NPSG,Arsenobetaine,Arsenobetaine,0.00121015574819163,NA,NA,NA,NA,NA
220628_Smp_MU1_B,220623_Smp_MU1_B,KM1906,NPSG,Arsenobetaine,Arsenobetaine,0.00158960556406805,9.859285041629696e-5,0.00168819841448434,NA,Flag,Flag
220628_Smp_MU1_C,220623_Smp_MU1_C,KM1906,NPSG,Arsenobetaine,Arsenobetaine,0.00145845365735203,1.0588576591795572e-4,0.00156433942326998,NA,Flag,Flag
220628_Smp_MU2_A,220623_Smp_MU2_A,KM1906,NPSG,Arsenobetaine,Arsenobetaine,0.00100842817460479,5.59798982122564e-5,0.00106440807281704,NA,Flag,Flag
220628_Smp_MU2_B,220623_Smp_MU2_B,KM1906,NPSG,Arsenobetaine,Arsenobetaine,0.00134164036314285,1.3255170540538733e-4,0.00147419206854823,NA,Flag,Flag
220628_Smp_MU2_C,220623_Smp_MU2_C,KM1906,NPSG,Arsenobetaine,Arsenobetaine,0.00146121103847523,0.00115375159200673,0.00261496263048196,NA,NA,NA
220628_Smp_MU3_A,220623_Smp_MU3_A,KM1906,NPSG,Arsenobetaine,Arsenobetaine,0.0012375276234841,NA,NA,NA,NA,NA
220628_Smp_MU3_B,220623_Smp_MU3_B,KM1906,NPSG,Arsenobetaine,Arsenobetaine,0.00149452873518734,NA,NA,NA,NA,NA
220628_Smp_MU3_C,220623_Smp_MU3_C,KM1906,NPSG,Arsenobetaine,Arsenobetaine,0.0013849515852376,5.59798982122564e-5,0.00144093148344985,NA,Flag,Flag
220628_Smp_MU4_A,220623_Smp_MU4_A,KM1906,NPSG,Arsenobetaine,Arsenobetaine,0.0012884530858788,1.9459139940426984e-4,0.00148304448528306,NA,Flag,Flag
220628_Smp_MU4_B,220623_Smp_MU4_B,KM1906,NPSG,Arsenobetaine,Arsenobetaine,0.00153551389137734,1.4369785271818396e-4,0.00167921174409552,NA,Flag,Flag
220628_Smp_MU4_C,220623_Smp_MU4_C,KM1906,NPSG,Arsenobetaine,Arsenobetaine,0.00153589180565944,NA,NA,NA,NA,NA
220628_Smp_MU5_A,220623_Smp_MU5_A,KM1906,NPSG,Arsenobetaine,Arsenobetaine,0.00132214585740004,NA,NA,NA,NA,NA
220628_Smp_MU5_B,220623_Smp_MU5_B,KM1906,NPSG,Arsenobetaine,Arsenobetaine,0.00162526138518547,5.59798982122564e-5,0.00168124128339772,NA,Flag,Flag
220628_Smp_MU5_C,220623_Smp_MU5_C,KM1906,NPSG,Arsenobetaine,Arsenobetaine,0.00141152108087265,NA,NA,NA,NA,NA
220628_Smp_MU6_A,220623_Smp_MU6_A,KM1906,NPSG,Arsenobetaine,Arsenobetaine,0.00105532304771447,NA,NA,NA,NA,NA
220628_Smp_MU6_B,220623_Smp_MU6_B,KM1906,NPSG,Arsenobetaine,Arsenobetaine,0.00135131698187416,NA,NA,NA,NA,NA
220628_Smp_MU6_C,220623_Smp_MU6_C,KM1906,NPSG,Arsenobetaine,Arsenobetaine,8.827295883290443e-4,NA,NA,NA,NA,NA
220628_Smp_MU7_A,220623_Smp_MU7_A,KM1906,NPSG,Arsenobetaine,Arsenobetaine,7.077591991581828e-4,8.361899614183253e-5,7.913781953000152e-4,NA,Flag,Flag
220628_Smp_MU7_B,220623_Smp_MU7_B,KM1906,NPSG,Arsenobetaine,Arsenobetaine,9.404430502357398e-4,1.69622803881421e-4,0.00111006585411716,NA,Flag,Flag
220628_Smp_MU7_C,220623_Smp_MU7_C,KM1906,NPSG,Arsenobetaine,Arsenobetaine,9.067260919483408e-4,NA,NA,NA,NA,NA
220628_Smp_MU8_A,220623_Smp_MU8_A,KM1906,NPSG,Arsenobetaine,Arsenobetaine,7.040524419372895e-4,2.3349222378729633e-4,9.37544665724586e-4,NA,Flag,Flag
220628_Smp_MU8_B,220623_Smp_MU8_B,KM1906,NPSG,Arsenobetaine,Arsenobetaine,7.640562376405792e-4,8.17738388243187e-5,8.458300764648979e-4,NA,Flag,Flag
220628_Smp_MU8_C,220623_Smp_MU8_C,KM1906,NPSG,Arsenobetaine,Arsenobetaine,7.081489186826654e-4,9.59282031623994e-5,8.040771218450649e-4,NA,Flag,Flag
220628_Smp_MU9_A,220623_Smp_MU9_A,KM1906,NPSG,Arsenobetaine,Arsenobetaine,6.556031751186713e-4,NA,NA,NA,NA,NA
220628_Smp_MU9_B,220623_Smp_MU9_B,KM1906,NPSG,Arsenobetaine,Arsenobetaine,5.839821536453296e-4,6.42695163803113e-5,6.482516700256408e-4,NA,Flag,Flag
220628_Smp_MU9_C,220623_Smp_MU9_C,KM1906,NPSG,Arsenobetaine,Arsenobetaine,6.241796501061741e-4,9.69475513395334e-5,7.211272014457075e-4,NA,Flag,Flag
220628_Smp_MU10_A,220623_Smp_MU10_A,KM1906,NPTZ,Arsenobetaine,Arsenobetaine,2.765056161020155e-4,3.762114423177446e-4,6.527170584197601e-4,NA,NA,NA
220628_Smp_MU10_B,220623_Smp_MU10_B,KM1906,NPTZ,Arsenobetaine,Arsenobetaine,3.144706292202309e-4,1.1553936026023872e-4,4.300099894804696e-4,NA,NA,NA
220628_Smp_MU10_C,220623_Smp_MU10_C,KM1906,NPTZ,Arsenobetaine,Arsenobetaine,1.709158314506826e-4,NA,NA,NA,NA,NA
220628_Smp_MU11_A,220623_Smp_MU11_A,KM1906,NPTZ,Arsenobetaine,Arsenobetaine,4.844952330854448e-4,NA,NA,NA,NA,NA
220628_Smp_MU11_B,220623_Smp_MU11_B,KM1906,NPTZ,Arsenobetaine,Arsenobetaine,5.73107074225198e-4,9.507988483343588e-5,6.681869590586339e-4,NA,NA,NA
220628_Smp_MU11_C,220623_Smp_MU11_C,KM1906,NPTZ,Arsenobetaine,Arsenobetaine,5.035281045255763e-4,NA,NA,NA,NA,NA
220628_Smp_MU14_A,220623_Smp_MU14_A,KM1906,NPTZ,Arsenobetaine,Arsenobetaine,3.9979453981274466e-4,NA,NA,NA,NA,NA
220628_Smp_MU14_B,220623_Smp_MU14_B,KM1906,NPTZ,Arsenobetaine,Arsenobetaine,4.27727829735202e-4,NA,NA,NA,NA,NA
220628_Smp_MU14_C,220623_Smp_MU14_C,KM1906,NPTZ,Arsenobetaine,Arsenobetaine,4.92985935174251e-4,NA,NA,NA,NA,NA
220628_Smp_MU15_A,220623_Smp_MU15_A,KM1906,NPTZ,Arsenobetaine,Arsenobetaine,3.09288898963362e-4,9.257947751662866e-5,4.018683764799906e-4,NA,NA,NA
220628_Smp_MU15_B,220623_Smp_MU15_B,KM1906,NPTZ,Arsenobetaine,Arsenobetaine,3.909546063593112e-4,NA,NA,NA,NA,NA
220628_Smp_MU15_C,220623_Smp_MU15_C,KM1906,NPTZ,Arsenobetaine,Arsenobetaine,2.441967426034088e-4,NA,NA,NA,NA,NA
220628_Smp_MU16_A,220623_Smp_MU16_A,KM1906,NPTZ,Arsenobetaine,Arsenobetaine,2.7447345961345446e-4,NA,NA,NA,NA,NA
220628_Smp_MU16_B,220623_Smp_MU16_B,KM1906,NPTZ,Arsenobetaine,Arsenobetaine,3.104147153711631e-4,NA,NA,NA,NA,NA
220628_Smp_MU16_C,220623_Smp_MU16_C,KM1906,NPTZ,Arsenobetaine,Arsenobetaine,3.100846677221694e-4,NA,NA,NA,NA,NA
220628_Smp_MU17_A,220623_Smp_MU17_A,KM1906,NPTZ,Arsenobetaine,Arsenobetaine,1.2577156601319112e-4,7.191895347162251e-5,1.9769051948481363e-4,NA,Flag,Flag
220628_Smp_MU17_B,220623_Smp_MU17_B,KM1906,NPTZ,Arsenobetaine,Arsenobetaine,1.8240939167340697e-4,NA,NA,NA,NA,NA
220628_Smp_MU17_C,NA,KM1906,NPTZ,Arsenobetaine,Arsenobetaine,2.375357465636738e-4,NA,NA,NA,NA,NA
220628_Smp_MU18_A,NA,KM1906,NPTZ,Arsenobetaine,Arsenobetaine,2.0620619187379505e-4,NA,NA,NA,NA,NA
220628_Smp_MU18_B,NA,KM1906,NPTZ,Arsenobetaine,Arsenobetaine,3.268657850661867e-4,NA,NA,NA,NA,NA
220628_Smp_MU18_C,NA,KM1906,NPTZ,Arsenobetaine,Arsenobetaine,2.9225650130169375e-4,NA,NA,NA,NA,NA
220628_Smp_MU19_A,NA,KM1906,NPTZ,Arsenobetaine,Arsenobetaine,3.3917455135002144e-4,NA,NA,NA,NA,NA
220628_Smp_MU19_B,NA,KM1906,NPTZ,Arsenobetaine,Arsenobetaine,3.138390162130579e-4,NA,NA,NA,NA,NA
220628_Smp_MU19_C,NA,KM1906,NPTZ,Arsenobetaine,Arsenobetaine,2.9637938967680795e-4,NA,NA,NA,NA,NA
220628_Smp_MU20_A,NA,KM1906,NPTZ,Arsenobetaine,Arsenobetaine,4.353776443882339e-4,NA,NA,NA,NA,NA
220628_Smp_MU20_B,NA,KM1906,NPTZ,Arsenobetaine,Arsenobetaine,6.449265703675863e-4,NA,NA,NA,NA,NA
220628_Smp_MU20_C,NA,KM1906,NPTZ,Arsenobetaine,Arsenobetaine,5.471517715368511e-4,NA,NA,NA,NA,NA
220628_Smp_MU21_A,NA,KM1906,NPSG,Arsenobetaine,Arsenobetaine,4.803045760691362e-4,NA,NA,NA,NA,NA
220628_Smp_MU21_B,NA,KM1906,NPSG,Arsenobetaine,Arsenobetaine,5.80828308164952e-4,NA,NA,NA,NA,NA
220628_Smp_MU21_C,NA,KM1906,NPSG,Arsenobetaine,Arsenobetaine,5.386993748032495e-4,NA,NA,NA,NA,NA
220628_Smp_MU22_A,NA,KM1906,NPSG,Arsenobetaine,Arsenobetaine,5.22093718998987e-4,NA,NA,NA,NA,NA
220628_Smp_MU22_B,NA,KM1906,NPSG,Arsenobetaine,Arsenobetaine,7.763579309152022e-4,NA,NA,NA,NA,NA
220628_Smp_MU22_C,NA,KM1906,NPSG,Arsenobetaine,Arsenobetaine,6.045245378456592e-4,NA,NA,NA,NA,NA
220628_Smp_MU23_A,NA,KM1906,NPSG,Arsenobetaine,Arsenobetaine,6.919468608186136e-4,NA,NA,NA,NA,NA
220628_Smp_MU23_B,NA,KM1906,NPSG,Arsenobetaine,Arsenobetaine,7.68132116082138e-4,NA,NA,NA,NA,NA
220628_Smp_MU23_C,NA,KM1906,NPSG,Arsenobetaine,Arsenobetaine,7.23777064197981e-4,NA,NA,NA,NA,NA
220628_Smp_MU24_A,NA,KM1906,NPSG,Arsenobetaine,Arsenobetaine,6.664379316232649e-4,NA,NA,NA,NA,NA
220628_Smp_MU24_B,NA,KM1906,NPSG,Arsenobetaine,Arsenobetaine,6.481559629311619e-4,NA,NA,NA,NA,NA
220628_Smp_MU24_C,NA,KM1906,NPSG,Arsenobetaine,Arsenobetaine,7.407613533965391e-4,NA,NA,NA,NA,NA
220628_Smp_MU1_A,220623_Smp_MU1_A,KM1906,NPSG,beta-Alanine,beta-Alanine,0.02264726342561234,NA,NA,NA,NA,NA
220628_Smp_MU1_B,220623_Smp_MU1_B,KM1906,NPSG,beta-Alanine,beta-Alanine,0.03064655651696956,NA,NA,NA,NA,NA
220628_Smp_MU1_C,220623_Smp_MU1_C,KM1906,NPSG,beta-Alanine,beta-Alanine,0.02296521043936821,NA,NA,NA,NA,NA
220628_Smp_MU2_A,220623_Smp_MU2_A,KM1906,NPSG,beta-Alanine,beta-Alanine,0.01867079030259258,NA,NA,NA,NA,NA
220628_Smp_MU2_B,220623_Smp_MU2_B,KM1906,NPSG,beta-Alanine,beta-Alanine,0.04013228781453577,NA,NA,NA,NA,NA
220628_Smp_MU2_C,220623_Smp_MU2_C,KM1906,NPSG,beta-Alanine,beta-Alanine,0.03687454257270134,NA,NA,NA,NA,NA
220628_Smp_MU3_A,220623_Smp_MU3_A,KM1906,NPSG,beta-Alanine,beta-Alanine,0.02613867471245709,NA,NA,NA,NA,NA
220628_Smp_MU3_B,220623_Smp_MU3_B,KM1906,NPSG,beta-Alanine,beta-Alanine,0.05079050682764865,NA,NA,NA,NA,NA
220628_Smp_MU3_C,220623_Smp_MU3_C,KM1906,NPSG,beta-Alanine,beta-Alanine,0.03292366499662706,NA,NA,NA,NA,NA
220628_Smp_MU4_A,220623_Smp_MU4_A,KM1906,NPSG,beta-Alanine,beta-Alanine,0.03375654671428112,NA,NA,NA,NA,NA
220628_Smp_MU4_B,220623_Smp_MU4_B,KM1906,NPSG,beta-Alanine,beta-Alanine,0.07862898965416669,NA,NA,NA,NA,NA
220628_Smp_MU4_C,220623_Smp_MU4_C,KM1906,NPSG,beta-Alanine,beta-Alanine,0.05417280985914637,NA,NA,NA,NA,NA
220628_Smp_MU5_A,220623_Smp_MU5_A,KM1906,NPSG,beta-Alanine,beta-Alanine,0.03599756977244873,NA,NA,NA,NA,NA
220628_Smp_MU5_B,220623_Smp_MU5_B,KM1906,NPSG,beta-Alanine,beta-Alanine,0.04278303772632536,NA,NA,NA,NA,NA
220628_Smp_MU5_C,220623_Smp_MU5_C,KM1906,NPSG,beta-Alanine,beta-Alanine,0.03064522850022684,NA,NA,NA,NA,NA
220628_Smp_MU6_A,220623_Smp_MU6_A,KM1906,NPSG,beta-Alanine,beta-Alanine,0.03539839215778916,NA,NA,NA,NA,NA
220628_Smp_MU6_B,220623_Smp_MU6_B,KM1906,NPSG,beta-Alanine,beta-Alanine,0.06947425915216131,NA,NA,NA,NA,NA
220628_Smp_MU6_C,220623_Smp_MU6_C,KM1906,NPSG,beta-Alanine,beta-Alanine,0.02350504252621975,NA,NA,NA,NA,NA
220628_Smp_MU7_A,220623_Smp_MU7_A,KM1906,NPSG,beta-Alanine,beta-Alanine,0.01479973243014053,NA,NA,NA,NA,NA
220628_Smp_MU7_B,220623_Smp_MU7_B,KM1906,NPSG,beta-Alanine,beta-Alanine,0.01877546947068654,NA,NA,NA,NA,NA
220628_Smp_MU7_C,220623_Smp_MU7_C,KM1906,NPSG,beta-Alanine,beta-Alanine,0.01885935229619068,NA,NA,NA,NA,NA
220628_Smp_MU8_A,220623_Smp_MU8_A,KM1906,NPSG,beta-Alanine,beta-Alanine,0.09335828342639114,NA,NA,NA,NA,NA
220628_Smp_MU8_B,220623_Smp_MU8_B,KM1906,NPSG,beta-Alanine,beta-Alanine,0.09001569716051783,NA,NA,NA,NA,NA
220628_Smp_MU8_C,220623_Smp_MU8_C,KM1906,NPSG,beta-Alanine,beta-Alanine,0.0806086278403061,NA,NA,NA,NA,NA
220628_Smp_MU9_A,220623_Smp_MU9_A,KM1906,NPSG,beta-Alanine,beta-Alanine,0.13101103078586462,NA,NA,NA,NA,NA
220628_Smp_MU9_B,220623_Smp_MU9_B,KM1906,NPSG,beta-Alanine,beta-Alanine,0.22207813558969433,NA,NA,NA,NA,NA
220628_Smp_MU9_C,220623_Smp_MU9_C,KM1906,NPSG,beta-Alanine,beta-Alanine,0.17044498469988092,NA,NA,NA,NA,NA
220628_Smp_MU10_A,220623_Smp_MU10_A,KM1906,NPTZ,beta-Alanine,beta-Alanine,0.2050354940968069,NA,NA,NA,NA,NA
220628_Smp_MU10_B,220623_Smp_MU10_B,KM1906,NPTZ,beta-Alanine,beta-Alanine,0.25222708721511256,NA,NA,NA,NA,NA
220628_Smp_MU10_C,220623_Smp_MU10_C,KM1906,NPTZ,beta-Alanine,beta-Alanine,0.11057385261737744,NA,NA,NA,NA,NA
220628_Smp_MU11_A,220623_Smp_MU11_A,KM1906,NPTZ,beta-Alanine,beta-Alanine,0.4249207168642853,NA,NA,NA,NA,NA
220628_Smp_MU11_B,220623_Smp_MU11_B,KM1906,NPTZ,beta-Alanine,beta-Alanine,0.6547887863071739,NA,NA,NA,NA,NA
220628_Smp_MU11_C,220623_Smp_MU11_C,KM1906,NPTZ,beta-Alanine,beta-Alanine,0.5303786196480514,NA,NA,NA,NA,NA
220628_Smp_MU14_A,220623_Smp_MU14_A,KM1906,NPTZ,beta-Alanine,beta-Alanine,0.21498172525289813,NA,NA,NA,NA,NA
220628_Smp_MU14_B,220623_Smp_MU14_B,KM1906,NPTZ,beta-Alanine,beta-Alanine,0.40439961728288265,NA,NA,NA,NA,NA
220628_Smp_MU14_C,220623_Smp_MU14_C,KM1906,NPTZ,beta-Alanine,beta-Alanine,0.3839609916006593,NA,NA,NA,NA,NA
220628_Smp_MU15_A,220623_Smp_MU15_A,KM1906,NPTZ,beta-Alanine,beta-Alanine,0.1252263006138766,NA,NA,NA,NA,NA
220628_Smp_MU15_B,220623_Smp_MU15_B,KM1906,NPTZ,beta-Alanine,beta-Alanine,0.18792378428239223,NA,NA,NA,NA,NA
220628_Smp_MU15_C,220623_Smp_MU15_C,KM1906,NPTZ,beta-Alanine,beta-Alanine,0.13856667616587598,NA,NA,NA,NA,NA
220628_Smp_MU16_A,220623_Smp_MU16_A,KM1906,NPTZ,beta-Alanine,beta-Alanine,0.3697550391109118,NA,NA,NA,NA,NA
220628_Smp_MU16_B,220623_Smp_MU16_B,KM1906,NPTZ,beta-Alanine,beta-Alanine,0.5618226080620347,NA,NA,NA,NA,NA
220628_Smp_MU16_C,220623_Smp_MU16_C,KM1906,NPTZ,beta-Alanine,beta-Alanine,0.5405998909394852,NA,NA,NA,NA,NA
220628_Smp_MU17_A,220623_Smp_MU17_A,KM1906,NPTZ,beta-Alanine,beta-Alanine,0.2376789051572534,NA,NA,NA,NA,NA
220628_Smp_MU17_B,220623_Smp_MU17_B,KM1906,NPTZ,beta-Alanine,beta-Alanine,0.39277532614428967,NA,NA,NA,NA,NA
220628_Smp_MU17_C,NA,KM1906,NPTZ,beta-Alanine,beta-Alanine,0.4173172031835812,NA,NA,NA,NA,NA
220628_Smp_MU18_A,NA,KM1906,NPTZ,beta-Alanine,beta-Alanine,0.2793979071470754,NA,NA,NA,NA,NA
220628_Smp_MU18_B,NA,KM1906,NPTZ,beta-Alanine,beta-Alanine,0.3831042416918413,NA,NA,NA,NA,NA
220628_Smp_MU18_C,NA,KM1906,NPTZ,beta-Alanine,beta-Alanine,0.4183671540267789,NA,NA,NA,NA,NA
220628_Smp_MU19_A,NA,KM1906,NPTZ,beta-Alanine,beta-Alanine,0.14119629695353034,NA,NA,NA,NA,NA
220628_Smp_MU19_B,NA,KM1906,NPTZ,beta-Alanine,beta-Alanine,0.1209305155385347,NA,NA,NA,NA,NA
220628_Smp_MU19_C,NA,KM1906,NPTZ,beta-Alanine,beta-Alanine,0.09520674325175664,NA,NA,NA,NA,NA
220628_Smp_MU20_A,NA,KM1906,NPTZ,beta-Alanine,beta-Alanine,0.10170574202226657,NA,NA,NA,NA,NA
220628_Smp_MU20_B,NA,KM1906,NPTZ,beta-Alanine,beta-Alanine,0.25767467869994104,NA,NA,NA,NA,NA
220628_Smp_MU20_C,NA,KM1906,NPTZ,beta-Alanine,beta-Alanine,0.2134180145982875,NA,NA,NA,NA,NA
220628_Smp_MU21_A,NA,KM1906,NPSG,beta-Alanine,beta-Alanine,0.06783499886614609,NA,NA,NA,NA,NA
220628_Smp_MU21_B,NA,KM1906,NPSG,beta-Alanine,beta-Alanine,0.20379146161566103,NA,NA,NA,NA,NA
220628_Smp_MU21_C,NA,KM1906,NPSG,beta-Alanine,beta-Alanine,0.10638331072016748,NA,NA,NA,NA,NA
220628_Smp_MU22_A,NA,KM1906,NPSG,beta-Alanine,beta-Alanine,0.03726305443933071,NA,NA,NA,NA,NA
220628_Smp_MU22_B,NA,KM1906,NPSG,beta-Alanine,beta-Alanine,0.1018589852326104,NA,NA,NA,NA,NA
220628_Smp_MU22_C,NA,KM1906,NPSG,beta-Alanine,beta-Alanine,0.04780126590939545,NA,NA,NA,NA,NA
220628_Smp_MU23_A,NA,KM1906,NPSG,beta-Alanine,beta-Alanine,0.0266834113486337,NA,NA,NA,NA,NA
220628_Smp_MU23_B,NA,KM1906,NPSG,beta-Alanine,beta-Alanine,0.03924545902893096,NA,NA,NA,NA,NA
220628_Smp_MU23_C,NA,KM1906,NPSG,beta-Alanine,beta-Alanine,0.03662532738648814,NA,NA,NA,NA,NA
220628_Smp_MU24_A,NA,KM1906,NPSG,beta-Alanine,beta-Alanine,0.02364630550808382,NA,NA,NA,NA,NA
220628_Smp_MU24_B,NA,KM1906,NPSG,beta-Alanine,beta-Alanine,0.04229906336601236,NA,NA,NA,NA,NA
220628_Smp_MU24_C,NA,KM1906,NPSG,beta-Alanine,beta-Alanine,0.02423802046263802,NA,NA,NA,NA,NA
220628_Smp_MU1_A,220623_Smp_MU1_A,KM1906,NPSG,beta-Alaninebetaine,beta-Alanine betaine,0.1980809255858378,0.14740791223027946,0.3454888378161173,NA,NA,NA
